Year,Month,WeekPeriod,train_station_code,StationName,Train_number,Planned_Train_Arrivel_Time,PassengersAscending,PassengersDescending,event_type
2026,5,יום חול,1500,עכו,6,04:03:00,7.0,63.0,to_tlv
2026,5,שישי,1500,עכו,6006,04:03:00,1.0,37.0,to_tlv
2026,5,שישי,1500,,6006,04:03:00,,,to_tlv
2026,5,יום חול,8600,"נתב""ג",1010,04:04:00,212.0,4.0,from_tlv
2026,5,יום חול,400,מודיעין מרכז,1003,04:06:00,0.0,0.0,to_tlv
2026,5,יום חול,8600,,1010,04:06:00,,,from_tlv
2026,5,יום חול,8600,,6010,04:06:00,,,from_tlv
2026,5,יום חול,8600,,8010,04:06:00,,,from_tlv
2026,5,יום חול,8600,,10,04:06:00,,,from_tlv
2026,5,שישי,8600,,6010,04:06:00,,,from_tlv
2026,5,יום חול,3700,,9706,04:07:00,,,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,706,04:07:00,2.0,435.0,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,9706,04:07:00,1.0,14.0,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,6706,04:07:00,0.0,18.0,to_tlv
2026,5,שישי,3700,,6706,04:07:00,,,to_tlv
2026,5,יום חול,3700,,706,04:07:00,,,to_tlv
2026,5,שישי,3700,תל אביב מרכז,6706,04:07:00,8.0,158.0,to_tlv
2026,5,יום חול,3300,נתניה,8005,04:11:00,30.0,0.0,from_tlv
2026,5,יום חול,3300,נתניה,1005,04:11:00,94.0,4.0,from_tlv
2026,5,יום חול,3300,נתניה,6005,04:11:00,15.0,1.0,from_tlv
2026,5,יום חול,3300,נתניה,5,04:11:00,232.0,13.0,from_tlv
2026,5,יום חול,3300,,5,04:11:00,,,from_tlv
2026,5,שישי,3300,נתניה,6005,04:11:00,45.0,8.0,from_tlv
2026,5,שישי,3300,,6005,04:11:00,,,from_tlv
2026,5,יום חול,1600,נהריה,6006,04:16:00,0.0,14.0,to_tlv
2026,5,יום חול,1600,נהריה,6,04:16:00,0.0,130.0,to_tlv
2026,5,יום חול,1600,נהריה,8006,04:16:00,0.0,9.0,to_tlv
2026,5,יום חול,1600,,6,04:16:00,,,to_tlv
2026,5,שישי,1600,,6006,04:16:00,,,to_tlv
2026,5,שישי,1600,נהריה,6006,04:16:00,0.0,88.0,to_tlv
2026,5,יום חול,2100,חיפה מרכז,6007,04:17:00,5.0,4.0,from_tlv
2026,5,יום חול,2100,חיפה מרכז,7,04:17:00,129.0,9.0,from_tlv
2026,5,יום חול,2100,חיפה מרכז,8007,04:17:00,12.0,0.0,from_tlv
2026,5,יום חול,3500,,706,04:17:00,,,to_tlv
2026,5,יום חול,3500,,9706,04:17:00,,,to_tlv
2026,5,יום חול,3500,הרצליה,9706,04:17:00,0.0,8.0,to_tlv
2026,5,יום חול,3500,הרצליה,6706,04:17:00,0.0,20.0,to_tlv
2026,5,יום חול,2100,,7,04:17:00,,,from_tlv
2026,5,שישי,2100,חיפה מרכז,6007,04:17:00,28.0,1.0,from_tlv
2026,5,שישי,3500,,6706,04:17:00,,,to_tlv
2026,5,שישי,2100,,6007,04:17:00,,,from_tlv
2026,5,שישי,3500,הרצליה,6706,04:17:00,0.0,161.0,to_tlv
2026,5,יום חול,3500,הרצליה,706,04:17:00,0.0,173.0,to_tlv
2026,5,יום חול,2300,,8,04:19:00,,,to_tlv
2026,5,יום חול,2300,חוף הכרמל,6008,04:19:00,0.0,16.0,to_tlv
2026,5,יום חול,2300,חוף הכרמל,8008,04:19:00,0.0,1.0,to_tlv
2026,5,יום חול,3700,,10,04:19:00,,,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,8010,04:19:00,16.0,11.0,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,10,04:19:00,156.0,79.0,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,1010,04:19:00,43.0,5.0,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,6010,04:19:00,56.0,2.0,to_tlv
2026,5,יום חול,2300,חוף הכרמל,8,04:19:00,30.0,221.0,to_tlv
2026,5,שישי,2300,חוף הכרמל,6008,04:19:00,5.0,80.0,to_tlv
2026,5,שישי,2100,,6007,04:19:00,,,from_tlv
2026,5,שישי,2300,,6008,04:19:00,,,to_tlv
2026,5,שישי,3700,תל אביב מרכז,6010,04:19:00,166.0,14.0,to_tlv
2026,5,שישי,3700,,6010,04:19:00,,,to_tlv
2026,5,יום חול,1600,,6021,04:20:00,,,from_tlv
2026,5,שישי,1600,,6021,04:20:00,,,from_tlv
2026,5,יום חול,3500,הרצליה,1005,04:23:00,27.0,7.0,from_tlv
2026,5,יום חול,3500,הרצליה,6005,04:23:00,12.0,3.0,from_tlv
2026,5,יום חול,3500,הרצליה,5,04:23:00,79.0,53.0,from_tlv
2026,5,שישי,3500,,6005,04:23:00,,,from_tlv
2026,5,שישי,3500,הרצליה,6005,04:23:00,18.0,15.0,from_tlv
2026,5,יום חול,3500,,5,04:23:00,,,from_tlv
2026,5,יום חול,3500,הרצליה,8005,04:23:00,7.0,4.0,from_tlv
2026,5,יום חול,2300,חוף הכרמל,7,04:26:00,336.0,24.0,from_tlv
2026,5,יום חול,2300,,7,04:26:00,,,from_tlv
2026,5,יום חול,2300,חוף הכרמל,8007,04:26:00,32.0,2.0,from_tlv
2026,5,יום חול,2300,חוף הכרמל,6007,04:26:00,12.0,1.0,from_tlv
2026,5,שישי,2300,חוף הכרמל,6007,04:26:00,94.0,6.0,from_tlv
2026,5,שישי,2300,,6007,04:26:00,,,from_tlv
2026,5,יום חול,1500,עכו,6021,04:27:00,27.0,1.0,from_tlv
2026,5,שישי,1500,עכו,6021,04:27:00,24.0,4.0,from_tlv
2026,5,שישי,1500,,6021,04:27:00,,,from_tlv
2026,5,יום חול,2100,חיפה מרכז,8,04:28:00,17.0,92.0,to_tlv
2026,5,יום חול,2100,חיפה מרכז,8008,04:28:00,0.0,2.0,to_tlv
2026,5,יום חול,2100,,8,04:28:00,,,to_tlv
2026,5,יום חול,2100,חיפה מרכז,6008,04:28:00,2.0,9.0,to_tlv
2026,5,שישי,2100,,6008,04:28:00,,,to_tlv
2026,5,שישי,2100,חיפה מרכז,6008,04:28:00,4.0,21.0,to_tlv
2026,5,שישי,2100,,6008,04:28:00,,,to_tlv
2026,5,יום חול,680,,707,04:29:00,,,to_tlv
2026,5,יום חול,680,ירושלים/יצחק נבון,6707,04:29:00,0.0,52.0,to_tlv
2026,5,יום חול,680,ירושלים/יצחק נבון,707,04:29:00,0.0,577.0,to_tlv
2026,5,יום חול,3500,הרצליה,1010,04:29:00,6.0,9.0,to_tlv
2026,5,יום חול,3500,הרצליה,8010,04:29:00,3.0,8.0,to_tlv
2026,5,יום חול,3500,,10,04:29:00,,,to_tlv
2026,5,יום חול,3500,הרצליה,6010,04:29:00,12.0,1.0,to_tlv
2026,5,יום חול,3500,הרצליה,10,04:29:00,60.0,76.0,to_tlv
2026,5,יום חול,3500,,1010,04:29:00,,,to_tlv
2026,5,שישי,3500,הרצליה,6010,04:29:00,70.0,23.0,to_tlv
2026,5,שישי,680,,6707,04:29:00,,,to_tlv
2026,5,שישי,680,ירושלים/יצחק נבון,6707,04:29:00,0.0,183.0,to_tlv
2026,5,שישי,3500,,6010,04:29:00,,,to_tlv
2026,5,יום חול,680,,708,04:32:00,,,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,1005,04:32:00,27.0,36.0,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,6005,04:32:00,14.0,25.0,to_tlv
2026,5,יום חול,3700,,5,04:32:00,,,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,5,04:32:00,143.0,240.0,to_tlv
2026,5,יום חול,3700,,1005,04:32:00,,,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,8005,04:32:00,5.0,25.0,to_tlv
2026,5,שישי,3700,,6005,04:32:00,,,to_tlv
2026,5,שישי,3700,תל אביב מרכז,6005,04:32:00,20.0,46.0,to_tlv
2026,5,יום חול,680,,6708,04:33:00,,,to_tlv
2026,5,שישי,680,,6708,04:33:00,,,to_tlv
2026,5,יום חול,7320,,616,04:34:00,,,from_tlv
2026,5,יום חול,1400,קרית מוצקין,8,04:39:00,44.0,163.0,to_tlv
2026,5,יום חול,1400,קרית מוצקין,6008,04:39:00,3.0,5.0,to_tlv
2026,5,יום חול,1400,קרית מוצקין,8008,04:39:00,0.0,4.0,to_tlv
2026,5,יום חול,1400,קרית מוצקין,6021,04:39:00,11.0,0.0,from_tlv
2026,5,יום חול,1400,,8,04:39:00,,,to_tlv
2026,5,שישי,1400,,6021,04:39:00,,,from_tlv
2026,5,שישי,1400,קרית מוצקין,6008,04:39:00,14.0,59.0,to_tlv
2026,5,שישי,1400,קרית מוצקין,6021,04:39:00,10.0,0.0,from_tlv
2026,5,שישי,1400,,6008,04:39:00,,,to_tlv
2026,5,יום חול,3500,,6709,04:40:00,,,from_tlv
2026,5,יום חול,3500,,709,04:40:00,,,from_tlv
2026,5,יום חול,3500,,9709,04:40:00,,,from_tlv
2026,5,שישי,3500,,6709,04:40:00,,,from_tlv
2026,5,יום חול,3300,נתניה,10,04:41:00,38.0,176.0,to_tlv
2026,5,יום חול,3300,,10,04:41:00,,,to_tlv
2026,5,יום חול,3300,נתניה,8010,04:41:00,3.0,3.0,to_tlv
2026,5,יום חול,3300,נתניה,1010,04:41:00,11.0,38.0,to_tlv
2026,5,יום חול,3300,נתניה,6010,04:41:00,6.0,27.0,to_tlv
2026,5,יום חול,7320,,20,04:41:00,,,from_tlv
2026,5,יום חול,7300,באר שבע צפון,616,04:41:00,210.0,0.0,from_tlv
2026,5,שישי,3300,,6010,04:41:00,,,to_tlv
2026,5,שישי,3300,נתניה,6010,04:41:00,12.0,133.0,to_tlv
2026,5,יום חול,7300,,616,04:41:00,,,from_tlv
2026,5,יום חול,700,קרית חיים,6021,04:43:00,2.0,0.0,from_tlv
2026,5,שישי,700,קרית חיים,6021,04:43:00,4.0,0.0,from_tlv
2026,5,שישי,700,,6021,04:43:00,,,from_tlv
2026,5,יום חול,400,,12,04:44:00,,,from_tlv
2026,5,יום חול,2800,,7,04:45:00,,,from_tlv
2026,5,יום חול,2800,בנימינה,8007,04:45:00,34.0,2.0,from_tlv
2026,5,יום חול,2800,בנימינה,6007,04:45:00,15.0,0.0,from_tlv
2026,5,יום חול,2800,בנימינה,7,04:45:00,390.0,28.0,from_tlv
2026,5,יום חול,7320,,6020,04:45:00,,,from_tlv
2026,5,שישי,2800,בנימינה,6007,04:45:00,86.0,3.0,from_tlv
2026,5,שישי,2800,,6007,04:45:00,,,from_tlv
2026,5,שישי,7320,,6020,04:45:00,,,from_tlv
2026,5,יום חול,1300,חוצות מפרץ,6021,04:47:00,0.0,1.0,to_tlv
2026,5,יום חול,3700,,9709,04:47:00,,,to_tlv
2026,5,יום חול,3700,,709,04:47:00,,,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,6709,04:47:00,23.0,1.0,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,709,04:47:00,273.0,10.0,to_tlv
2026,5,יום חול,8600,"נתב""ג",1005,04:47:00,3.0,105.0,to_tlv
2026,5,יום חול,8600,"נתב""ג",6005,04:47:00,0.0,69.0,to_tlv
2026,5,יום חול,2800,,1007,04:47:00,,,from_tlv
2026,5,יום חול,8600,"נתב""ג",1005,04:47:00,0.0,169.0,to_tlv
2026,5,יום חול,8600,"נתב""ג",8005,04:47:00,0.0,148.0,to_tlv
2026,5,יום חול,8600,,5,04:47:00,,,to_tlv
2026,5,יום חול,8600,"נתב""ג",5,04:47:00,0.0,1493.0,to_tlv
2026,5,שישי,3700,,6709,04:47:00,,,to_tlv
2026,5,שישי,1300,חוצות מפרץ,6021,04:47:00,5.0,1.0,to_tlv
2026,5,שישי,1300,,6021,04:47:00,,,to_tlv
2026,5,שישי,3700,תל אביב מרכז,6709,04:47:00,115.0,9.0,to_tlv
2026,5,שישי,8600,,6005,04:47:00,,,to_tlv
2026,5,שישי,8600,"נתב""ג",6005,04:47:00,0.0,290.0,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,9709,04:47:00,27.0,1.0,to_tlv
2026,5,יום חול,1220,,149,04:48:00,,,from_tlv
2026,5,יום חול,1220,מרכזית המפרץ/קו החוף,149,04:48:00,342.0,0.0,from_tlv
2026,5,יום חול,1600,,101,04:48:00,,,from_tlv
2026,5,יום חול,7300,באר שבע צפון,20,04:48:00,591.0,0.0,from_tlv
2026,5,יום חול,7300,,20,04:48:00,,,from_tlv
2026,5,יום חול,1500,עכו,8,04:49:00,46.0,100.0,to_tlv
2026,5,יום חול,1500,,8,04:49:00,,,to_tlv
2026,5,יום חול,1500,עכו,8008,04:49:00,8.0,0.0,to_tlv
2026,5,יום חול,1500,עכו,6008,04:49:00,1.0,7.0,to_tlv
2026,5,שישי,1500,,6008,04:49:00,,,to_tlv
2026,5,שישי,1500,עכו,6008,04:49:00,4.0,55.0,to_tlv
2026,5,יום חול,1220,מרכזית המפרץ/קו החוף,6021,04:51:00,17.0,6.0,from_tlv
2026,5,יום חול,3100,,10,04:51:00,,,to_tlv
2026,5,יום חול,3100,חדרה מערב,1010,04:51:00,11.0,22.0,to_tlv
2026,5,יום חול,3100,חדרה מערב,6010,04:51:00,0.0,17.0,to_tlv
2026,5,יום חול,3100,חדרה מערב,8010,04:51:00,5.0,10.0,to_tlv
2026,5,שישי,1220,מרכזית המפרץ/קו החוף,6021,04:51:00,16.0,4.0,from_tlv
2026,5,שישי,3100,,6010,04:51:00,,,to_tlv
2026,5,יום חול,3100,חדרה מערב,10,04:51:00,62.0,89.0,to_tlv
2026,5,שישי,3100,חדרה מערב,6010,04:51:00,12.0,54.0,to_tlv
2026,5,שישי,1220,,6021,04:51:00,,,from_tlv
2026,5,יום חול,7300,באר שבע צפון,6020,04:53:00,17.0,0.0,from_tlv
2026,5,יום חול,8600,"נתב""ג",708,04:53:00,223.0,311.0,from_tlv
2026,5,יום חול,8600,"נתב""ג",6708,04:53:00,26.0,9.0,from_tlv
2026,5,יום חול,8600,,708,04:53:00,,,from_tlv
2026,5,שישי,1220,,6021,04:53:00,,,from_tlv
2026,5,שישי,7300,,6020,04:53:00,,,from_tlv
2026,5,שישי,7300,באר שבע צפון,6020,04:53:00,35.0,0.0,from_tlv
2026,5,שישי,8600,"נתב""ג",6708,04:53:00,135.0,76.0,from_tlv
2026,5,שישי,8600,,6708,04:53:00,,,from_tlv
2026,5,יום חול,2100,,149,04:54:00,,,from_tlv
2026,5,יום חול,2100,חיפה מרכז,149,04:54:00,301.0,2.0,from_tlv
2026,5,יום חול,5900,,6616,04:54:00,,,from_tlv
2026,5,שישי,5900,,6616,04:54:00,,,from_tlv
2026,5,יום חול,1500,,101,04:55:00,,,from_tlv
2026,5,יום חול,3100,,7,04:55:00,,,from_tlv
2026,5,יום חול,3100,חדרה מערב,8007,04:55:00,56.0,4.0,from_tlv
2026,5,יום חול,3100,חדרה מערב,7,04:55:00,658.0,23.0,from_tlv
2026,5,יום חול,3100,חדרה מערב,1007,04:55:00,183.0,2.0,from_tlv
2026,5,יום חול,3100,חדרה מערב,6007,04:55:00,15.0,1.0,from_tlv
2026,5,יום חול,1500,עכו,101,04:55:00,1583.0,20.0,from_tlv
2026,5,יום חול,9700,,616,04:55:00,,,from_tlv
2026,5,שישי,3100,חדרה מערב,6007,04:55:00,69.0,4.0,from_tlv
2026,5,יום חול,9700,,616,04:55:00,,,from_tlv
2026,5,יום חול,9700,אופקים,616,04:55:00,180.0,4.0,from_tlv
2026,5,יום חול,8600,,9708,04:55:00,,,from_tlv
2026,5,שישי,3100,,6007,04:55:00,,,from_tlv
2026,5,יום חול,9700,אופקים,616,04:55:00,8.0,0.0,from_tlv
2026,5,יום חול,8600,"נתב""ג",12,04:58:00,94.0,6.0,from_tlv
2026,5,יום חול,2100,חיפה מרכז,6021,04:59:00,8.0,4.0,from_tlv
2026,5,יום חול,2200,,149,04:59:00,,,from_tlv
2026,5,יום חול,2200,בת גלים,149,04:59:00,302.0,5.0,from_tlv
2026,5,יום חול,8550,,20,04:59:00,,,from_tlv
2026,5,יום חול,8550,להבים רהט,20,04:59:00,441.0,3.0,from_tlv
2026,5,שישי,2100,,6021,04:59:00,,,from_tlv
2026,5,שישי,2100,חיפה מרכז,6021,04:59:00,20.0,6.0,from_tlv
2026,5,יום חול,1600,נהריה,8008,05:00:00,0.0,11.0,to_tlv
2026,5,יום חול,1600,נהריה,8,05:00:00,0.0,243.0,to_tlv
2026,5,יום חול,1600,נהריה,6008,05:00:00,0.0,10.0,to_tlv
2026,5,יום חול,2800,בנימינה,10,05:00:00,56.0,162.0,to_tlv
2026,5,יום חול,2800,בנימינה,6010,05:00:00,1.0,24.0,to_tlv
2026,5,יום חול,2800,בנימינה,8010,05:00:00,4.0,18.0,to_tlv
2026,5,יום חול,2800,בנימינה,1010,05:00:00,9.0,48.0,to_tlv
2026,5,יום חול,2800,,10,05:00:00,,,to_tlv
2026,5,יום חול,1600,,8,05:00:00,,,to_tlv
2026,5,יום חול,5900,,222,05:00:00,,,from_tlv
2026,5,יום חול,8600,,12,05:00:00,,,from_tlv
2026,5,שישי,1600,נהריה,6008,05:00:00,0.0,87.0,to_tlv
2026,5,שישי,1600,,6008,05:00:00,,,to_tlv
2026,5,שישי,2800,,6010,05:00:00,,,to_tlv
2026,5,שישי,2800,בנימינה,6010,05:00:00,3.0,79.0,to_tlv
2026,5,יום חול,8600,,709,05:01:00,,,to_tlv
2026,5,יום חול,4900,תל אביב ההגנה,6220,05:01:00,15.0,0.0,to_tlv
2026,5,יום חול,8600,"נתב""ג",709,05:01:00,575.0,221.0,to_tlv
2026,5,יום חול,8600,"נתב""ג",6709,05:01:00,39.0,16.0,to_tlv
2026,5,יום חול,8600,"נתב""ג",9709,05:01:00,21.0,30.0,to_tlv
2026,5,יום חול,8600,,9709,05:01:00,,,to_tlv
2026,5,שישי,8600,"נתב""ג",6709,05:01:00,225.0,46.0,to_tlv
2026,5,שישי,4900,תל אביב ההגנה,6220,05:01:00,71.0,0.0,to_tlv
2026,5,שישי,4900,,6220,05:01:00,,,to_tlv
2026,5,שישי,8600,,6709,05:01:00,,,to_tlv
2026,5,יום חול,5800,אשדוד עד הלום,6616,05:02:00,8.0,1.0,from_tlv
2026,5,שישי,5800,,6616,05:02:00,,,from_tlv
2026,5,שישי,5800,אשדוד עד הלום,6616,05:02:00,57.0,5.0,from_tlv
2026,5,יום חול,9650,נתיבות,616,05:02:00,336.0,4.0,from_tlv
2026,5,יום חול,7320,,6618,05:03:00,,,from_tlv
2026,5,יום חול,5900,,6222,05:03:00,,,from_tlv
2026,5,יום חול,9650,,616,05:03:00,,,from_tlv
2026,5,שישי,7320,,6618,05:03:00,,,from_tlv
2026,5,שישי,5900,,6222,05:03:00,,,from_tlv
2026,5,יום חול,9650,נתיבות,616,05:03:00,24.0,1.0,from_tlv
2026,5,יום חול,2200,בת גלים,6021,05:04:00,4.0,10.0,from_tlv
2026,5,יום חול,4600,השלום,6220,05:04:00,23.0,3.0,to_tlv
2026,5,שישי,4600,השלום,6220,05:04:00,51.0,4.0,to_tlv
2026,5,שישי,2200,,6021,05:04:00,,,from_tlv
2026,5,שישי,2200,בת גלים,6021,05:04:00,31.0,7.0,from_tlv
2026,5,שישי,4600,,6220,05:04:00,,,to_tlv
2026,5,יום חול,1400,,101,05:05:00,,,from_tlv
2026,5,יום חול,1400,קרית מוצקין,101,05:05:00,836.0,52.0,from_tlv
2026,5,יום חול,2300,,149,05:05:00,,,from_tlv
2026,5,יום חול,2300,חוף הכרמל,149,05:05:00,1010.0,7.0,from_tlv
2026,5,יום חול,3300,נתניה,7,05:05:00,688.0,127.0,from_tlv
2026,5,יום חול,3300,נתניה,1007,05:05:00,182.0,13.0,from_tlv
2026,5,יום חול,3300,נתניה,6007,05:05:00,21.0,4.0,from_tlv
2026,5,יום חול,3300,,7,05:05:00,,,from_tlv
2026,5,יום חול,3300,נתניה,8007,05:05:00,41.0,10.0,from_tlv
2026,5,יום חול,8550,להבים רהט,6020,05:05:00,13.0,1.0,from_tlv
2026,5,שישי,3300,נתניה,6007,05:05:00,94.0,15.0,from_tlv
2026,5,יום חול,8600,,6012,05:05:00,,,from_tlv
2026,5,שישי,8550,,6020,05:05:00,,,from_tlv
2026,5,שישי,8600,,6012,05:05:00,,,from_tlv
2026,5,שישי,3300,,6007,05:05:00,,,from_tlv
2026,5,שישי,8550,להבים רהט,6020,05:05:00,49.0,0.0,from_tlv
2026,5,יום חול,400,מודיעין מרכז,1005,05:06:00,0.0,6.0,to_tlv
2026,5,יום חול,4900,תל אביב ההגנה,6708,05:06:00,1.0,22.0,to_tlv
2026,5,שישי,4900,,6708,05:06:00,,,to_tlv
2026,5,שישי,4900,תל אביב ההגנה,6708,05:06:00,6.0,96.0,to_tlv
2026,5,יום חול,3700,,708,05:07:00,,,to_tlv
2026,5,יום חול,3700,,9708,05:07:00,,,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,708,05:07:00,41.0,407.0,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,9708,05:07:00,7.0,12.0,to_tlv
2026,5,יום חול,700,,101,05:08:00,,,from_tlv
2026,5,יום חול,700,קרית חיים,101,05:08:00,238.0,21.0,from_tlv
2026,5,יום חול,5800,אשדוד עד הלום,222,05:08:00,831.0,40.0,from_tlv
2026,5,יום חול,5800,,222,05:08:00,,,from_tlv
2026,5,יום חול,3700,תל אביב מרכז,6220,05:09:00,15.0,3.0,to_tlv
2026,5,שישי,3700,,6220,05:09:00,,,to_tlv
2026,5,שישי,3700,תל אביב מרכז,6220,05:09:00,54.0,3.0,to_tlv
2026,5,יום חול,7300,באר שבע צפון,6618,05:10:00,11.0,1.0,from_tlv
2026,5,שישי,7300,,6618,05:10:00,,,from_tlv
2026,5,שישי,7300,באר שבע צפון,6618,05:10:00,46.0,0.0,from_tlv
2026,5,יום חול,4600,השלום,6708,05:11:00,2.0,2.0,to_tlv
2026,5,יום חול,2300,חוף הכרמל,6021,05:11:00,22.0,8.0,from_tlv
2026,5,יום חול,5800,אשדוד עד הלום,6222,05:11:00,22.0,2.0,from_tlv
2026,5,יום חול,9600,שדרות,616,05:11:00,405.0,8.0,from_tlv
2026,5,שישי,4600,השלום,6708,05:11:00,3.0,28.0,to_tlv
2026,5,שישי,5800,אשדוד עד הלום,6222,05:11:00,20.0,5.0,from_tlv
2026,5,שישי,2300,,6021,05:11:00,,,from_tlv
2026,5,שישי,4600,,6708,05:11:00,,,to_tlv
2026,5,שישי,5800,,6222,05:11:00,,,from_tlv
2026,5,שישי,2300,חוף הכרמל,6021,05:11:00,41.0,9.0,from_tlv
2026,5,יום חול,1300,,101,05:12:00,,,to_tlv
2026,5,יום חול,1300,חוצות מפרץ,101,05:12:00,252.0,75.0,to_tlv
2026,5,יום חול,3700,תל אביב מרכז,12,05:12:00,252.0,118.0,to_tlv
2026,5,יום חול,3700,,12,05:12:00,,,to_tlv
2026,5,יום חול,7320,,618,05:12:00,,,from_tlv
2026,5,יום חול,9600,שדרות,616,05:12:00,25.0,1.0,from_tlv
2026,5,יום חול,9600,,616,05:12:00,,,from_tlv
2026,5,יום חול,3500,,613,05:13:00,,,from_tlv
2026,5,יום חול,2500,,149,05:14:00,,,from_tlv
2026,5,יום חול,2500,עתלית,149,05:14:00,371.0,20.0,from_tlv
2026,5,יום חול,3600,תא אוניברסיטה,6220,05:14:00,2.0,2.0,to_tlv
2026,5,יום חול,4900,תל אביב ההגנה,6012,05:14:00,26.0,2.0,to_tlv
2026,5,שישי,3600,,6220,05:14:00,,,to_tlv
2026,5,יום חול,9000,יבנה מערב,6616,05:14:00,5.0,0.0,from_tlv
2026,5,שישי,4900,,6012,05:14:00,,,to_tlv
2026,5,שישי,4900,תל אביב ההגנה,6012,05:14:00,75.0,49.0,to_tlv
2026,5,שישי,3600,תא אוניברסיטה,6220,05:14:00,4.0,5.0,to_tlv
2026,5,שישי,9000,,6616,05:14:00,,,from_tlv
2026,5,שישי,9000,יבנה מערב,6616,05:14:00,21.0,5.0,from_tlv
2026,5,יום חול,1600,,151,05:15:00,,,from_tlv
2026,5,יום חול,7000,קרית גת,20,05:15:00,1072.0,16.0,from_tlv
2026,5,יום חול,7000,,20,05:15:00,,,from_tlv
2026,5,יום חול,1600,,6023,05:16:00,,,from_tlv
2026,5,יום חול,3700,תל אביב מרכז,6708,05:16:00,3.0,13.0,to_tlv
2026,5,שישי,3700,תל אביב מרכז,6708,05:16:00,3.0,56.0,to_tlv
2026,5,שישי,3700,,6708,05:16:00,,,to_tlv
2026,5,שישי,1600,,6023,05:16:00,,,from_tlv
2026,5,יום חול,1220,,101,05:17:00,,,from_tlv
2026,5,יום חול,1220,מרכזית המפרץ/קו החוף,101,05:17:00,465.0,204.0,from_tlv
2026,5,יום חול,3500,,708,05:17:00,,,to_tlv
2026,5,יום חול,3500,הרצליה,8007,05:17:00,5.0,14.0,from_tlv
2026,5,יום חול,3500,הרצליה,708,05:17:00,0.0,291.0,to_tlv
2026,5,יום חול,3500,,9708,05:17:00,,,to_tlv
2026,5,יום חול,3500,הרצליה,7,05:17:00,138.0,247.0,from_tlv
2026,5,יום חול,3500,,7,05:17:00,,,from_tlv
