Year,Month,WeekPeriod,train_station_code,StationName,Train_number,Planned_Train_Arrivel_Time,PassengersAscending,PassengersDescending,event_type
2026,3,יום חול,3500,,9706,04:17:00,,,to_tlv
2026,3,שישי,3500,,6706,04:17:00,,,to_tlv
2026,3,שישי,2100,,6007,04:17:00,,,from_tlv
2026,3,יום חול,3700,,1010,04:19:00,,,to_tlv
2026,3,יום חול,3700,,10,04:19:00,,,to_tlv
2026,3,יום חול,2300,,8,04:19:00,,,to_tlv
2026,3,שישי,3700,,6010,04:19:00,,,to_tlv
2026,3,שישי,2300,,6008,04:19:00,,,to_tlv
2026,3,שישי,1600,,8021,04:20:00,,,from_tlv
2026,3,שישי,1600,,6021,04:20:00,,,from_tlv
2026,3,יום חול,2200,,7,04:21:00,,,from_tlv
2026,3,יום חול,8600,"נתב""ג",8094,04:22:00,16.0,6.0,from_tlv
2026,3,יום חול,8600,,8094,04:22:00,,,from_tlv
2026,3,שישי,8600,"נתב""ג",8094,04:22:00,3.0,1.0,from_tlv
2026,3,יום חול,3500,,5,04:23:00,,,from_tlv
2026,3,יום חול,3600,,10,04:23:00,,,to_tlv
2026,3,יום חול,3500,,1005,04:23:00,,,from_tlv
2026,3,שישי,3500,,6005,04:23:00,,,from_tlv
2026,3,יום חול,3500,,5,04:24:00,,,from_tlv
2026,3,יום חול,2200,,8,04:26:00,,,to_tlv
2026,3,יום חול,2300,,7,04:26:00,,,from_tlv
2026,3,שישי,2300,,6007,04:26:00,,,from_tlv
2026,3,שישי,1500,עכו,6021,04:27:00,18.0,3.0,from_tlv
2026,3,שישי,1500,,8021,04:27:00,,,from_tlv
2026,3,יום חול,2100,,8,04:28:00,,,to_tlv
2026,3,שישי,2100,,6008,04:28:00,,,to_tlv
2026,3,יום חול,680,ירושלים/יצחק נבון,707,04:29:00,0.0,85.0,to_tlv
2026,3,יום חול,680,,707,04:29:00,,,to_tlv
2026,3,יום חול,3500,,1010,04:29:00,,,to_tlv
2026,3,יום חול,3500,,10,04:29:00,,,to_tlv
2026,3,שישי,680,ירושלים/יצחק נבון,6707,04:29:00,0.0,21.0,to_tlv
2026,3,שישי,3500,,6010,04:29:00,,,to_tlv
2026,3,יום חול,3600,,5,04:30:00,,,to_tlv
2026,3,יום חול,680,,708,04:32:00,,,to_tlv
2026,3,יום חול,3700,,5,04:32:00,,,to_tlv
2026,3,יום חול,3700,,1005,04:32:00,,,to_tlv
2026,3,שישי,3700,,6005,04:32:00,,,to_tlv
2026,3,שישי,680,,6708,04:33:00,,,to_tlv
2026,3,יום חול,3700,,5,04:33:00,,,to_tlv
2026,3,יום חול,1220,,8,04:34:00,,,to_tlv
2026,3,יום חול,3700,,8095,04:34:00,,,to_tlv
2026,3,יום חול,3700,תל אביב מרכז,8095,04:34:00,13.0,6.0,to_tlv
2026,3,שישי,3700,תל אביב מרכז,8095,04:34:00,2.0,2.0,to_tlv
2026,3,יום חול,3400,,10,04:37:00,,,to_tlv
2026,3,יום חול,4600,,5,04:37:00,,,to_tlv
2026,3,יום חול,3700,,8094,04:37:00,,,to_tlv
2026,3,יום חול,3700,תל אביב מרכז,8094,04:37:00,11.0,11.0,to_tlv
2026,3,שישי,3700,תל אביב מרכז,8094,04:37:00,0.0,0.0,to_tlv
2026,3,יום חול,1400,,8,04:39:00,,,to_tlv
2026,3,שישי,1400,,8021,04:39:00,,,from_tlv
2026,3,שישי,1400,קרית מוצקין,6021,04:39:00,14.0,2.0,from_tlv
2026,3,שישי,1400,,6008,04:39:00,,,to_tlv
2026,3,יום חול,3500,,709,04:40:00,,,from_tlv
2026,3,יום חול,3500,,9709,04:40:00,,,from_tlv
2026,3,שישי,3500,,6709,04:40:00,,,from_tlv
2026,3,יום חול,3300,,1010,04:41:00,,,to_tlv
2026,3,יום חול,3300,,10,04:41:00,,,to_tlv
2026,3,שישי,3300,,6010,04:41:00,,,to_tlv
2026,3,יום חול,7320,,20,04:41:00,,,from_tlv
2026,3,שישי,700,,6021,04:43:00,,,from_tlv
2026,3,שישי,700,,8021,04:43:00,,,from_tlv
2026,3,יום חול,2800,,7,04:45:00,,,from_tlv
2026,3,שישי,7320,,6020,04:45:00,,,from_tlv
2026,3,שישי,2800,,6007,04:45:00,,,from_tlv
2026,3,יום חול,2800,,1007,04:47:00,,,from_tlv
2026,3,יום חול,3700,,9709,04:47:00,,,to_tlv
2026,3,יום חול,3700,,709,04:47:00,,,to_tlv
2026,3,יום חול,8600,,5,04:47:00,,,to_tlv
2026,3,יום חול,8600,,1005,04:47:00,,,to_tlv
2026,3,שישי,3700,,6709,04:47:00,,,to_tlv
2026,3,שישי,8600,,6005,04:47:00,,,to_tlv
2026,3,שישי,1300,,8021,04:47:00,,,to_tlv
2026,3,שישי,1300,,6021,04:47:00,,,to_tlv
2026,3,יום חול,1220,,149,04:48:00,,,from_tlv
2026,3,יום חול,1600,,101,04:48:00,,,from_tlv
2026,3,יום חול,2300,,8092,04:48:00,,,to_tlv
2026,3,יום חול,2300,חוף הכרמל,8092,04:48:00,0.0,24.0,to_tlv
2026,3,יום חול,8600,,5,04:48:00,,,to_tlv
2026,3,שישי,2300,חוף הכרמל,8092,04:48:00,0.0,6.0,to_tlv
2026,3,יום חול,7300,,20,04:48:00,,,from_tlv
2026,3,יום חול,7300,באר שבע צפון,20,04:48:00,318.0,2.0,from_tlv
2026,3,יום חול,1500,,8,04:49:00,,,to_tlv
2026,3,יום חול,2820,,7,04:49:00,,,from_tlv
2026,3,יום חול,3700,,709,04:49:00,,,to_tlv
2026,3,שישי,1500,,6008,04:49:00,,,to_tlv
2026,3,יום חול,8600,"נתב""ג",8095,04:50:00,12.0,10.0,to_tlv
2026,3,יום חול,8600,,8095,04:50:00,,,to_tlv
2026,3,שישי,8600,"נתב""ג",8095,04:50:00,0.0,2.0,to_tlv
2026,3,יום חול,3100,,1010,04:51:00,,,to_tlv
2026,3,יום חול,3100,,10,04:51:00,,,to_tlv
2026,3,שישי,1220,מרכזית המפרץ/קו החוף,6021,04:51:00,13.0,7.0,from_tlv
2026,3,שישי,3100,,6010,04:51:00,,,to_tlv
2026,3,שישי,1220,,8021,04:51:00,,,from_tlv
2026,3,יום חול,8600,"נתב""ג",708,04:53:00,0.0,11.0,from_tlv
2026,3,יום חול,8600,"נתב""ג",708,04:53:00,14.0,44.0,from_tlv
2026,3,יום חול,8600,,708,04:53:00,,,from_tlv
2026,3,שישי,8600,"נתב""ג",6708,04:53:00,1.0,2.0,from_tlv
2026,3,שישי,7300,באר שבע צפון,6020,04:53:00,22.0,0.0,from_tlv
2026,3,יום חול,2100,,149,04:54:00,,,from_tlv
2026,3,שישי,7320,,6842,04:54:00,,,from_tlv
2026,3,שישי,5900,,6616,04:54:00,,,from_tlv
2026,3,יום חול,1500,,101,04:55:00,,,from_tlv
2026,3,יום חול,3100,,7,04:55:00,,,from_tlv
2026,3,שישי,3100,,6007,04:55:00,,,from_tlv
2026,3,יום חול,3100,,1007,04:55:00,,,from_tlv
2026,3,שישי,9700,,6841,04:55:00,,,to_tlv
2026,3,יום חול,8600,,708,04:55:00,,,from_tlv
2026,3,יום חול,8600,,9708,04:55:00,,,from_tlv
2026,3,יום חול,2100,חיפה מרכז,149,04:56:00,67.0,0.0,from_tlv
2026,3,יום חול,3100,,7,04:56:00,,,from_tlv
2026,3,יום חול,2820,,10,04:57:00,,,to_tlv
2026,3,יום חול,2200,בת גלים,149,04:59:00,26.0,0.0,from_tlv
2026,3,יום חול,2200,,149,04:59:00,,,from_tlv
2026,3,יום חול,8550,,20,04:59:00,,,from_tlv
2026,3,שישי,2100,חיפה מרכז,6021,04:59:00,20.0,2.0,from_tlv
2026,3,יום חול,8550,להבים רהט,20,04:59:00,114.0,6.0,from_tlv
2026,3,שישי,2100,,8021,04:59:00,,,from_tlv
2026,3,יום חול,1600,,8,05:00:00,,,to_tlv
2026,3,יום חול,2800,,10,05:00:00,,,to_tlv
2026,3,יום חול,2800,,1010,05:00:00,,,to_tlv
2026,3,יום חול,5900,,222,05:00:00,,,from_tlv
2026,3,שישי,1600,,6008,05:00:00,,,to_tlv
2026,3,יום חול,8600,,12,05:00:00,,,from_tlv
2026,3,שישי,2800,,6010,05:00:00,,,to_tlv
2026,3,יום חול,8600,,9709,05:01:00,,,to_tlv
2026,3,יום חול,8600,,709,05:01:00,,,to_tlv
2026,3,יום חול,8600,"נתב""ג",709,05:01:00,77.0,3.0,to_tlv
2026,3,שישי,7300,באר שבע צפון,6842,05:01:00,0.0,0.0,from_tlv
2026,3,שישי,4900,תל אביב ההגנה,6220,05:01:00,0.0,0.0,to_tlv
2026,3,שישי,4900,,6220,05:01:00,,,to_tlv
2026,3,שישי,8600,"נתב""ג",6709,05:01:00,7.0,0.0,to_tlv
2026,3,יום חול,9700,,841,05:02:00,,,to_tlv
2026,3,שישי,5800,אשדוד עד הלום,6616,05:02:00,22.0,3.0,from_tlv
2026,3,יום חול,8600,,709,05:03:00,,,to_tlv
2026,3,שישי,7320,,6618,05:03:00,,,from_tlv
2026,3,שישי,5900,,6222,05:03:00,,,from_tlv
2026,3,יום חול,7320,,840,05:04:00,,,from_tlv
2026,3,שישי,2200,,8021,05:04:00,,,from_tlv
2026,3,שישי,2200,בת גלים,6021,05:04:00,27.0,8.0,from_tlv
2026,3,שישי,4600,השלום,6220,05:04:00,17.0,1.0,to_tlv
2026,3,שישי,4600,השלום,6220,05:04:00,23.0,3.0,to_tlv
2026,3,יום חול,2300,חוף הכרמל,149,05:05:00,70.0,1.0,from_tlv
2026,3,יום חול,2300,,149,05:05:00,,,from_tlv
2026,3,יום חול,1400,,101,05:05:00,,,from_tlv
2026,3,יום חול,3300,,7,05:05:00,,,from_tlv
2026,3,יום חול,3300,,1007,05:05:00,,,from_tlv
2026,3,שישי,3300,,6007,05:05:00,,,from_tlv
2026,3,שישי,8600,,6012,05:05:00,,,from_tlv
2026,3,שישי,8550,להבים רהט,6020,05:05:00,20.0,0.0,from_tlv
2026,3,יום חול,3300,,7,05:06:00,,,from_tlv
2026,3,שישי,4900,,6708,05:06:00,,,to_tlv
2026,3,יום חול,3700,,708,05:07:00,,,to_tlv
2026,3,יום חול,3700,תל אביב מרכז,708,05:07:00,0.0,7.0,to_tlv
2026,3,יום חול,3700,,9708,05:07:00,,,to_tlv
2026,3,יום חול,3700,,708,05:07:00,,,to_tlv
2026,3,שישי,3700,תל אביב מרכז,6220,05:07:00,12.0,0.0,to_tlv
2026,3,יום חול,3700,תל אביב מרכז,708,05:07:00,0.0,42.0,to_tlv
2026,3,יום חול,700,,101,05:08:00,,,from_tlv
2026,3,יום חול,5800,אשדוד עד הלום,222,05:08:00,553.0,41.0,from_tlv
2026,3,שישי,3700,תל אביב מרכז,6220,05:09:00,22.0,3.0,to_tlv
2026,3,שישי,7300,,6618,05:10:00,,,from_tlv
2026,3,יום חול,3400,,7,05:11:00,,,from_tlv
2026,3,שישי,2300,חוף הכרמל,6021,05:11:00,49.0,6.0,from_tlv
2026,3,יום חול,7300,באר שבע צפון,840,05:11:00,1.0,2.0,from_tlv
2026,3,יום חול,7300,,840,05:11:00,,,from_tlv
2026,3,שישי,2300,,8021,05:11:00,,,from_tlv
2026,3,שישי,5800,אשדוד עד הלום,6222,05:11:00,17.0,2.0,from_tlv
2026,3,שישי,7300,באר שבע צפון,6841,05:11:00,0.0,2.0,to_tlv
2026,3,שישי,4600,השלום,6708,05:11:00,0.0,4.0,to_tlv
2026,3,יום חול,1300,,101,05:12:00,,,to_tlv
2026,3,יום חול,3700,,12,05:12:00,,,to_tlv
2026,3,יום חול,7320,באר שבע מרכז,8093,05:12:00,0.0,25.0,to_tlv
2026,3,יום חול,7320,,8093,05:12:00,,,to_tlv
2026,3,שישי,7320,באר שבע מרכז,8093,05:12:00,0.0,2.0,to_tlv
2026,3,שישי,3600,תא אוניברסיטה,6220,05:12:00,0.0,5.0,to_tlv
2026,3,יום חול,3500,,613,05:13:00,,,from_tlv
2026,3,יום חול,2500,,149,05:14:00,,,from_tlv
2026,3,שישי,9000,יבנה מערב,6616,05:14:00,15.0,2.0,from_tlv
2026,3,שישי,4900,,6012,05:14:00,,,to_tlv
2026,3,שישי,3600,תא אוניברסיטה,6220,05:14:00,0.0,10.0,to_tlv
2026,3,יום חול,1600,,151,05:15:00,,,from_tlv
2026,3,יום חול,7000,קרית גת,20,05:15:00,525.0,23.0,from_tlv
2026,3,שישי,1600,,8023,05:16:00,,,from_tlv
2026,3,שישי,3700,תל אביב מרכז,6708,05:16:00,0.0,8.0,to_tlv
2026,3,שישי,1600,,6023,05:16:00,,,from_tlv
2026,3,יום חול,1220,,101,05:17:00,,,from_tlv
2026,3,יום חול,3500,,9708,05:17:00,,,to_tlv
2026,3,יום חול,3500,,708,05:17:00,,,to_tlv
2026,3,יום חול,3500,,7,05:17:00,,,from_tlv
2026,3,יום חול,3500,,1007,05:17:00,,,from_tlv
2026,3,שישי,3500,,6007,05:17:00,,,from_tlv
2026,3,שישי,3700,,6019,05:17:00,,,to_tlv
2026,3,שישי,3700,,8019,05:17:00,,,to_tlv
2026,3,שישי,9700,אופקים,6842,05:17:00,0.0,0.0,from_tlv
2026,3,יום חול,3500,,7,05:18:00,,,from_tlv
2026,3,יום חול,5410,,222,05:18:00,,,from_tlv
2026,3,יום חול,7300,באר שבע צפון,841,05:18:00,1.0,7.0,to_tlv
2026,3,יום חול,5410,יבנה מזרח,222,05:18:00,25.0,6.0,from_tlv
2026,3,יום חול,7300,,841,05:18:00,,,to_tlv
2026,3,יום חול,2300,,1010,05:19:00,,,to_tlv
2026,3,יום חול,2940,,613,05:19:00,,,from_tlv
2026,3,יום חול,2940,רעננה מערב,613,05:19:00,40.0,0.0,from_tlv
2026,3,יום חול,2300,,10,05:19:00,,,to_tlv
2026,3,יום חול,3700,,953,05:19:00,,,to_tlv
2026,3,שישי,2300,,6010,05:19:00,,,to_tlv
2026,3,שישי,4600,,6012,05:19:00,,,to_tlv
2026,3,שישי,3500,הרצליה,6220,05:19:00,0.0,5.0,to_tlv
2026,3,שישי,4600,השלום,6019,05:20:00,20.0,0.0,to_tlv
2026,3,שישי,4600,,8019,05:20:00,,,to_tlv
2026,3,שישי,5900,,6609,05:20:00,,,to_tlv
2026,3,שישי,7320,באר שבע מרכז,6841,05:20:00,0.0,2.0,to_tlv
2026,3,יום חול,3500,,12,05:21:00,,,to_tlv
2026,3,שישי,3600,,6708,05:21:00,,,to_tlv
2026,3,שישי,3500,הרצליה,6220,05:21:00,0.0,9.0,to_tlv
2026,3,יום חול,1500,,151,05:22:00,,,from_tlv
2026,3,שישי,2500,,6021,05:22:00,,,from_tlv
2026,3,יום חול,4600,,953,05:22:00,,,to_tlv
2026,3,שישי,9800,"רשל""צ משה דיין",6616,05:22:00,16.0,7.0,from_tlv
2026,3,שישי,2500,,8021,05:22:00,,,from_tlv
2026,3,שישי,7000,קרית גת,6020,05:22:00,41.0,2.0,from_tlv
2026,3,יום חול,4600,השלום,220,05:23:00,69.0,12.0,to_tlv
2026,3,יום חול,4900,,1220,05:23:00,,,to_tlv
2026,3,יום חול,4900,תל אביב ההגנה,220,05:23:00,0.0,0.0,to_tlv
2026,3,שישי,5410,יבנה מזרח,6222,05:23:00,2.0,0.0,from_tlv
2026,3,יום חול,4600,,1220,05:23:00,,,to_tlv
2026,3,יום חול,4600,השלום,1220,05:23:00,15.0,4.0,to_tlv
2026,3,שישי,3700,,6611,05:23:00,,,to_tlv
2026,3,יום חול,4900,,220,05:23:00,,,to_tlv
2026,3,יום חול,3500,,713,05:24:00,,,from_tlv
2026,3,יום חול,4600,השלום,220,05:24:00,27.0,4.0,to_tlv
2026,3,יום חול,2960,,613,05:24:00,,,from_tlv
2026,3,יום חול,5200,רחובות,222,05:24:00,481.0,185.0,from_tlv
2026,3,שישי,9700,,6618,05:24:00,,,from_tlv
2026,3,שישי,3500,,6715,05:24:00,,,from_tlv
2026,3,שישי,3700,,6012,05:24:00,,,to_tlv
2026,3,שישי,9700,,6618,05:24:00,,,from_tlv
2026,3,יום חול,2100,חיפה מרכז,101,05:25:00,32.0,0.0,from_tlv
2026,3,יום חול,2100,,101,05:25:00,,,from_tlv
2026,3,יום חול,3700,תל אביב מרכז,220,05:25:00,97.0,17.0,to_tlv
2026,3,יום חול,3600,,7,05:25:00,,,to_tlv
2026,3,שישי,1500,,8023,05:25:00,,,from_tlv
2026,3,יום חול,3700,תל אביב מרכז,1220,05:25:00,46.0,4.0,to_tlv
2026,3,שישי,1500,עכו,6023,05:25:00,55.0,12.0,from_tlv
2026,3,שישי,4600,השלום,6611,05:25:00,11.0,0.0,to_tlv
2026,3,יום חול,2800,בנימינה,149,05:26:00,244.0,24.0,from_tlv
2026,3,יום חול,2200,,10,05:26:00,,,to_tlv
2026,3,שישי,4900,,6019,05:26:00,,,to_tlv
2026,3,יום חול,4600,השלום,220,05:26:00,16.0,4.0,to_tlv
2026,3,יום חול,4600,השלום,1220,05:26:00,3.0,1.0,to_tlv
2026,3,יום חול,2800,,149,05:26:00,,,from_tlv
2026,3,יום חול,3700,תל אביב מרכז,220,05:26:00,23.0,6.0,to_tlv
2026,3,יום חול,4900,,953,05:26:00,,,to_tlv
2026,3,יום חול,5900,,609,05:26:00,,,to_tlv
2026,3,שישי,4690,,6616,05:26:00,,,from_tlv
2026,3,יום חול,5900,,616,05:26:00,,,from_tlv
2026,3,שישי,4900,,8019,05:26:00,,,to_tlv
2026,3,יום חול,3700,,7,05:27:00,,,to_tlv
2026,3,יום חול,7320,,841,05:27:00,,,to_tlv
2026,3,יום חול,2100,חיפה מרכז,101,05:27:00,278.0,0.0,from_tlv
2026,3,יום חול,3700,,1007,05:27:00,,,to_tlv
2026,3,יום חול,6150,,20,05:27:00,,,from_tlv
2026,3,יום חול,9700,אופקים,840,05:27:00,0.0,7.0,from_tlv
2026,3,שישי,3400,בית יהושע,6220,05:27:00,0.0,1.0,to_tlv
2026,3,שישי,3700,,6007,05:27:00,,,to_tlv
2026,3,יום חול,6150,קרית מלאכי,20,05:27:00,90.0,1.0,from_tlv
2026,3,יום חול,7320,באר שבע מרכז,841,05:27:00,0.0,12.0,to_tlv
2026,3,יום חול,9700,,840,05:27:00,,,from_tlv
2026,3,יום חול,1600,,21,05:28:00,,,from_tlv
2026,3,יום חול,2100,,10,05:28:00,,,to_tlv
2026,3,יום חול,2100,,1010,05:28:00,,,to_tlv
2026,3,יום חול,3700,,7,05:28:00,,,to_tlv
2026,3,יום חול,9200,,613,05:28:00,,,from_tlv
2026,3,שישי,3500,,6708,05:28:00,,,to_tlv
2026,3,יום חול,9200,הוד השרון,613,05:28:00,34.0,2.0,from_tlv
2026,3,שישי,2100,,6010,05:28:00,,,to_tlv
2026,3,יום חול,680,ירושלים/יצחק נבון,709,05:29:00,0.0,91.0,to_tlv
2026,3,יום חול,680,,709,05:29:00,,,to_tlv
2026,3,יום חול,4900,,300,05:29:00,,,to_tlv
2026,3,שישי,680,ירושלים/יצחק נבון,6709,05:29:00,0.0,15.0,to_tlv
2026,3,שישי,4680,בת ים יוספטל,6616,05:29:00,29.0,11.0,from_tlv
2026,3,שישי,3600,,6012,05:29:00,,,to_tlv
2026,3,שישי,3400,בית יהושע,6220,05:29:00,1.0,1.0,to_tlv
2026,3,יום חול,2200,,101,05:30:00,,,from_tlv
2026,3,יום חול,3600,,713,05:30:00,,,to_tlv
2026,3,יום חול,3600,תא אוניברסיטה,713,05:30:00,30.0,8.0,to_tlv
2026,3,יום חול,3600,תא אוניברסיטה,220,05:30:00,3.0,7.0,to_tlv
2026,3,יום חול,3700,תל אביב מרכז,1220,05:30:00,0.0,1.0,to_tlv
2026,3,יום חול,2200,בת גלים,101,05:30:00,208.0,2.0,from_tlv
2026,3,יום חול,3700,תל אביב מרכז,220,05:30:00,17.0,1.0,to_tlv
2026,3,יום חול,5300,באר יעקב,222,05:30:00,114.0,7.0,from_tlv
2026,3,יום חול,3600,תא אוניברסיטה,1220,05:30:00,2.0,1.0,to_tlv
2026,3,יום חול,5300,,222,05:30:00,,,from_tlv
2026,3,שישי,3600,תא אוניברסיטה,6715,05:30:00,9.0,1.0,to_tlv
2026,3,שישי,4900,,6611,05:30:00,,,to_tlv
2026,3,שישי,9600,שדרות,6609,05:30:00,2.0,0.0,to_tlv
2026,3,שישי,9600,,6609,05:30:00,,,to_tlv
2026,3,יום חול,3600,תא אוניברסיטה,220,05:31:00,0.0,2.0,to_tlv
2026,3,יום חול,1280,,59,05:31:00,,,from_tlv
2026,3,שישי,3310,נתניה קריית ספיר,6220,05:31:00,0.0,0.0,to_tlv
2026,3,שישי,5200,רחובות,6222,05:31:00,28.0,2.0,from_tlv
2026,3,יום חול,8700,כפר סבא,613,05:31:00,74.0,0.0,from_tlv
2026,3,שישי,9650,נתיבות,6618,05:31:00,32.0,0.0,from_tlv
2026,3,יום חול,8700,,613,05:31:00,,,from_tlv
2026,3,יום חול,1400,,151,05:32:00,,,from_tlv
2026,3,יום חול,4600,,7,05:32:00,,,to_tlv
2026,3,יום חול,3300,,12,05:33:00,,,to_tlv
2026,3,יום חול,3500,,301,05:33:00,,,from_tlv
2026,3,יום חול,4600,,300,05:33:00,,,to_tlv
2026,3,שישי,9650,נתיבות,6618,05:33:00,8.0,0.0,from_tlv
2026,3,שישי,3310,נתניה קריית ספיר,6220,05:33:00,0.0,0.0,to_tlv
2026,3,שישי,3500,,6613,05:33:00,,,from_tlv
2026,3,יום חול,1220,,10,05:34:00,,,to_tlv
2026,3,יום חול,2800,,221,05:34:00,,,from_tlv
2026,3,יום חול,5800,אשדוד עד הלום,616,05:34:00,323.0,29.0,from_tlv
2026,3,שישי,4660,חולון וולפסון,6616,05:34:00,3.0,2.0,from_tlv
2026,3,יום חול,5200,,950,05:34:00,,,from_tlv
2026,3,יום חול,5800,,616,05:34:00,,,from_tlv
2026,3,יום חול,700,,151,05:35:00,,,from_tlv
2026,3,יום חול,1840,,441,05:35:00,,,from_tlv
2026,3,יום חול,1500,עכו,21,05:35:00,2383.0,84.0,from_tlv
2026,3,יום חול,680,,710,05:35:00,,,to_tlv
2026,3,יום חול,3700,,713,05:35:00,,,to_tlv
2026,3,שישי,1400,,8023,05:35:00,,,from_tlv
2026,3,יום חול,3600,תא אוניברסיטה,1220,05:35:00,0.0,0.0,to_tlv
2026,3,יום חול,3600,תא אוניברסיטה,220,05:35:00,1.0,1.0,to_tlv
2026,3,יום חול,9700,,618,05:35:00,,,from_tlv
2026,3,יום חול,3700,תל אביב מרכז,713,05:35:00,162.0,63.0,to_tlv
2026,3,שישי,4640,,6611,05:35:00,,,to_tlv
2026,3,שישי,1400,קרית מוצקין,6023,05:35:00,31.0,10.0,from_tlv
2026,3,שישי,3700,תל אביב מרכז,6715,05:35:00,32.0,2.0,to_tlv
2026,3,יום חול,2300,חוף הכרמל,101,05:36:00,649.0,7.0,from_tlv
2026,3,יום חול,2300,,101,05:36:00,,,from_tlv
2026,3,יום חול,5000,לוד,222,05:36:00,818.0,447.0,from_tlv
2026,3,יום חול,9600,שדרות,609,05:36:00,47.0,5.0,to_tlv
2026,3,שישי,2800,בנימינה,6021,05:36:00,32.0,5.0,from_tlv
2026,3,יום חול,6900,,20,05:36:00,,,from_tlv
2026,3,יום חול,6900,מזכרת בתיה,20,05:36:00,132.0,4.0,from_tlv
2026,3,שישי,2800,,8021,05:36:00,,,from_tlv
2026,3,שישי,3300,נתניה,6220,05:36:00,8.0,13.0,to_tlv
2026,3,יום חול,8800,ראש העין צפון,613,05:37:00,95.0,2.0,from_tlv
2026,3,יום חול,5150,,953,05:37:00,,,to_tlv
2026,3,יום חול,8800,,613,05:37:00,,,from_tlv
2026,3,שישי,6150,קרית מלאכי,6020,05:37:00,6.0,1.0,from_tlv
2026,3,שישי,5300,באר יעקב,6222,05:37:00,7.0,0.0,from_tlv
2026,3,שישי,3500,,6012,05:37:00,,,to_tlv
2026,3,יום חול,2820,,221,05:38:00,,,from_tlv
2026,3,יום חול,2820,קיסריה פרדס חנה,221,05:38:00,637.0,4.0,from_tlv
2026,3,יום חול,2940,,301,05:38:00,,,from_tlv
2026,3,יום חול,3500,הרצליה,220,05:38:00,21.0,42.0,to_tlv
2026,3,יום חול,3500,הרצליה,1220,05:38:00,16.0,17.0,to_tlv
2026,3,יום חול,3700,,300,05:38:00,,,to_tlv
2026,3,יום חול,8600,,100,05:38:00,,,from_tlv
2026,3,שישי,2940,רעננה מערב,6613,05:38:00,1.0,3.0,from_tlv
2026,3,שישי,4640,,6616,05:38:00,,,from_tlv
2026,3,יום חול,8600,"נתב""ג",100,05:38:00,9.0,0.0,from_tlv
2026,3,שישי,3300,נתניה,6220,05:38:00,5.0,15.0,to_tlv
2026,3,שישי,4660,חולון וולפסון,6611,05:38:00,6.0,1.0,to_tlv
2026,3,יום חול,1400,,10,05:39:00,,,to_tlv
2026,3,יום חול,1300,,151,05:39:00,,,to_tlv
2026,3,יום חול,1400,,1010,05:39:00,,,to_tlv
2026,3,יום חול,4600,השלום,713,05:39:00,200.0,25.0,to_tlv
