Year,Month,WeekPeriod,train_station_code,StationName,Train_number,Planned_Train_Arrivel_Time,PassengersAscending,PassengersDescending,event_type
2025,11,יום חול,2300,חוף הכרמל,8,04:19:00,24.0,149.0,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,1010,04:19:00,71.0,23.0,to_tlv
2025,11,שישי,2300,חוף הכרמל,6008,04:19:00,3.0,54.0,to_tlv
2025,11,שישי,2300,חוף הכרמל,8008,04:19:00,1.0,5.0,to_tlv
2025,11,שישי,3700,תל אביב מרכז,6010,04:20:00,84.0,0.0,to_tlv
2025,11,שישי,1600,,6021,04:20:00,,,from_tlv
2025,11,שישי,1600,,8021,04:20:00,,,from_tlv
2025,11,שישי,2300,,8008,04:21:00,,,to_tlv
2025,11,יום חול,3500,הרצליה,5,04:23:00,66.0,41.0,from_tlv
2025,11,יום חול,3500,הרצליה,1005,04:23:00,20.0,7.0,from_tlv
2025,11,שישי,3500,הרצליה,6005,04:23:00,16.0,7.0,from_tlv
2025,11,יום חול,2300,חוף הכרמל,7,04:26:00,360.0,19.0,from_tlv
2025,11,יום חול,2300,,7,04:26:00,,,from_tlv
2025,11,שישי,2300,חוף הכרמל,8007,04:26:00,2.0,2.0,from_tlv
2025,11,שישי,2300,חוף הכרמל,6007,04:26:00,71.0,7.0,from_tlv
2025,11,שישי,2300,חוף הכרמל,8007,04:26:00,0.0,14.0,from_tlv
2025,11,שישי,1500,עכו,8021,04:27:00,9.0,2.0,from_tlv
2025,11,שישי,1500,עכו,6021,04:27:00,35.0,4.0,from_tlv
2025,11,יום חול,2100,חיפה מרכז,8,04:28:00,45.0,144.0,to_tlv
2025,11,שישי,2100,חיפה מרכז,6008,04:28:00,7.0,28.0,to_tlv
2025,11,שישי,2100,חיפה מרכז,8008,04:28:00,3.0,3.0,to_tlv
2025,11,יום חול,680,ירושלים/יצחק נבון,707,04:29:00,0.0,212.0,to_tlv
2025,11,יום חול,3500,הרצליה,10,04:29:00,53.0,61.0,to_tlv
2025,11,יום חול,3500,הרצליה,1010,04:29:00,19.0,16.0,to_tlv
2025,11,שישי,3500,הרצליה,6010,04:29:00,36.0,14.0,to_tlv
2025,11,שישי,680,ירושלים/יצחק נבון,6707,04:29:00,0.0,38.0,to_tlv
2025,11,יום חול,680,,708,04:32:00,,,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,5,04:32:00,92.0,264.0,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,1005,04:32:00,34.0,41.0,to_tlv
2025,11,שישי,3700,תל אביב מרכז,6005,04:32:00,14.0,71.0,to_tlv
2025,11,שישי,680,,6708,04:33:00,,,to_tlv
2025,11,שישי,4900,תל אביב ההגנה,6005,04:38:00,0.0,8.0,to_tlv
2025,11,יום חול,1400,קרית מוצקין,8,04:39:00,32.0,151.0,to_tlv
2025,11,שישי,1400,קרית מוצקין,6021,04:39:00,23.0,3.0,from_tlv
2025,11,שישי,1400,קרית מוצקין,6008,04:39:00,7.0,63.0,to_tlv
2025,11,שישי,1400,קרית מוצקין,8021,04:39:00,5.0,5.0,from_tlv
2025,11,שישי,1400,קרית מוצקין,8008,04:39:00,4.0,7.0,to_tlv
2025,11,יום חול,3500,,9709,04:40:00,,,from_tlv
2025,11,יום חול,3500,,709,04:40:00,,,from_tlv
2025,11,שישי,3500,,6709,04:40:00,,,from_tlv
2025,11,שישי,3300,נתניה,6010,04:41:00,13.0,57.0,to_tlv
2025,11,יום חול,3300,נתניה,10,04:41:00,59.0,147.0,to_tlv
2025,11,שישי,3300,נתניה,6010,04:41:00,0.0,83.0,to_tlv
2025,11,יום חול,7320,,20,04:41:00,,,from_tlv
2025,11,יום חול,3300,נתניה,1010,04:42:00,30.0,47.0,to_tlv
2025,11,שישי,700,קרית חיים,8021,04:43:00,2.0,0.0,from_tlv
2025,11,שישי,700,קרית חיים,6021,04:43:00,12.0,0.0,from_tlv
2025,11,יום חול,2800,בנימינה,7,04:45:00,526.0,12.0,from_tlv
2025,11,שישי,2800,בנימינה,8007,04:45:00,0.0,1.0,from_tlv
2025,11,שישי,7320,,6020,04:45:00,,,from_tlv
2025,11,שישי,2800,בנימינה,6007,04:45:00,78.0,4.0,from_tlv
2025,11,יום חול,8600,"נתב""ג",1005,04:47:00,0.0,229.0,to_tlv
2025,11,שישי,8600,"נתב""ג",6005,04:47:00,0.0,221.0,to_tlv
2025,11,יום חול,2800,,1007,04:47:00,,,from_tlv
2025,11,יום חול,3700,תל אביב מרכז,709,04:47:00,163.0,21.0,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,9709,04:47:00,16.0,12.0,to_tlv
2025,11,יום חול,8600,"נתב""ג",5,04:47:00,0.0,1460.0,to_tlv
2025,11,שישי,3700,תל אביב מרכז,6709,04:47:00,39.0,11.0,to_tlv
2025,11,שישי,1300,חוצות מפרץ,6021,04:47:00,10.0,7.0,to_tlv
2025,11,שישי,1300,חוצות מפרץ,8021,04:47:00,0.0,2.0,to_tlv
2025,11,שישי,2800,,6007,04:47:00,,,from_tlv
2025,11,יום חול,1220,מרכזית המפרץ/קו החוף,149,04:48:00,514.0,1.0,from_tlv
2025,11,יום חול,1600,,101,04:48:00,,,from_tlv
2025,11,יום חול,7300,באר שבע צפון,20,04:48:00,968.0,0.0,from_tlv
2025,11,שישי,1500,עכו,6008,04:49:00,2.0,36.0,to_tlv
2025,11,יום חול,1500,עכו,8,04:49:00,38.0,129.0,to_tlv
2025,11,שישי,1500,עכו,8008,04:49:00,3.0,8.0,to_tlv
2025,11,יום חול,3100,חדרה מערב,10,04:51:00,39.0,71.0,to_tlv
2025,11,יום חול,3100,,10,04:51:00,,,to_tlv
2025,11,שישי,3100,חדרה מערב,6010,04:51:00,4.0,52.0,to_tlv
2025,11,שישי,1220,מרכזית המפרץ/קו החוף,6021,04:51:00,24.0,8.0,from_tlv
2025,11,שישי,1220,מרכזית המפרץ/קו החוף,8021,04:51:00,5.0,3.0,from_tlv
2025,11,שישי,3100,,8010,04:52:00,,,to_tlv
2025,11,שישי,4900,,6709,04:53:00,,,to_tlv
2025,11,יום חול,8600,"נתב""ג",708,04:53:00,123.0,160.0,from_tlv
2025,11,שישי,8600,"נתב""ג",6708,04:53:00,22.0,14.0,from_tlv
2025,11,שישי,7300,באר שבע צפון,6020,04:53:00,43.0,0.0,from_tlv
2025,11,יום חול,2100,,149,04:54:00,,,from_tlv
2025,11,יום חול,3100,חדרה מערב,1010,04:54:00,13.0,45.0,to_tlv
2025,11,יום חול,2100,חיפה מרכז,149,04:54:00,493.0,0.0,from_tlv
2025,11,שישי,5900,,6616,04:54:00,,,from_tlv
2025,11,שישי,7320,,6842,04:54:00,,,from_tlv
2025,11,יום חול,1500,עכו,101,04:55:00,2148.0,25.0,from_tlv
2025,11,יום חול,3100,חדרה מערב,7,04:55:00,715.0,23.0,from_tlv
2025,11,יום חול,3100,חדרה מערב,1007,04:55:00,339.0,2.0,from_tlv
2025,11,יום חול,8600,,9708,04:55:00,,,from_tlv
2025,11,שישי,9700,,6841,04:55:00,,,to_tlv
2025,11,יום חול,8600,,708,04:55:00,,,from_tlv
2025,11,שישי,3100,חדרה מערב,6007,04:55:00,55.0,4.0,from_tlv
2025,11,שישי,3100,חדרה מערב,8007,04:55:00,0.0,14.0,from_tlv
2025,11,שישי,8600,,6708,04:55:00,,,from_tlv
2025,11,יום חול,8600,"נתב""ג",708,04:55:00,48.0,69.0,from_tlv
2025,11,יום חול,2200,בת גלים,149,04:59:00,275.0,5.0,from_tlv
2025,11,יום חול,8550,להבים רהט,20,04:59:00,497.0,39.0,from_tlv
2025,11,שישי,2100,חיפה מרכז,8021,04:59:00,5.0,7.0,from_tlv
2025,11,שישי,2100,חיפה מרכז,6021,04:59:00,25.0,4.0,from_tlv
2025,11,יום חול,2800,בנימינה,10,05:00:00,56.0,156.0,to_tlv
2025,11,יום חול,1600,נהריה,8,05:00:00,0.0,227.0,to_tlv
2025,11,שישי,1600,נהריה,8008,05:00:00,0.0,10.0,to_tlv
2025,11,שישי,1600,נהריה,6008,05:00:00,0.0,37.0,to_tlv
2025,11,יום חול,5900,,222,05:00:00,,,from_tlv
2025,11,יום חול,8600,,12,05:00:00,,,from_tlv
2025,11,שישי,2800,בנימינה,6010,05:00:00,2.0,39.0,to_tlv
2025,11,שישי,2800,בנימינה,8010,05:00:00,2.0,5.0,to_tlv
2025,11,שישי,2800,בנימינה,6010,05:00:00,0.0,56.0,to_tlv
2025,11,יום חול,8600,"נתב""ג",709,05:01:00,105.0,87.0,to_tlv
2025,11,יום חול,8600,"נתב""ג",709,05:01:00,211.0,59.0,to_tlv
2025,11,שישי,7300,באר שבע צפון,6842,05:01:00,2.0,0.0,from_tlv
2025,11,יום חול,8600,"נתב""ג",9709,05:01:00,6.0,25.0,to_tlv
2025,11,שישי,4900,תל אביב ההגנה,6220,05:01:00,74.0,3.0,to_tlv
2025,11,שישי,8600,"נתב""ג",6709,05:01:00,0.0,23.0,to_tlv
2025,11,שישי,8600,"נתב""ג",6709,05:01:00,53.0,7.0,to_tlv
2025,11,יום חול,9700,,841,05:02:00,,,to_tlv
2025,11,שישי,5800,אשדוד עד הלום,6616,05:02:00,43.0,6.0,from_tlv
2025,11,שישי,5900,,6222,05:03:00,,,from_tlv
2025,11,יום חול,7320,,840,05:04:00,,,from_tlv
2025,11,שישי,2200,בת גלים,8021,05:04:00,0.0,5.0,from_tlv
2025,11,שישי,2200,בת גלים,6021,05:04:00,25.0,7.0,from_tlv
2025,11,שישי,4600,השלום,6220,05:04:00,67.0,2.0,to_tlv
2025,11,יום חול,1400,קרית מוצקין,101,05:05:00,1130.0,59.0,from_tlv
2025,11,יום חול,2800,בנימינה,1010,05:05:00,24.0,73.0,to_tlv
2025,11,יום חול,2300,חוף הכרמל,149,05:05:00,1330.0,7.0,from_tlv
2025,11,יום חול,3300,נתניה,1007,05:05:00,389.0,11.0,from_tlv
2025,11,יום חול,3300,נתניה,7,05:05:00,964.0,117.0,from_tlv
2025,11,שישי,3300,נתניה,6007,05:05:00,112.0,3.0,from_tlv
2025,11,שישי,8550,להבים רהט,6020,05:05:00,17.0,3.0,from_tlv
2025,11,שישי,8600,,6012,05:05:00,,,from_tlv
2025,11,שישי,4900,תל אביב ההגנה,6708,05:06:00,4.0,64.0,to_tlv
2025,11,שישי,3300,,6007,05:06:00,,,from_tlv
2025,11,יום חול,3700,תל אביב מרכז,9708,05:07:00,10.0,34.0,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,708,05:07:00,37.0,254.0,to_tlv
2025,11,יום חול,700,קרית חיים,101,05:08:00,382.0,24.0,from_tlv
2025,11,יום חול,5800,אשדוד עד הלום,222,05:08:00,1025.0,38.0,from_tlv
2025,11,שישי,4900,,6708,05:08:00,,,to_tlv
2025,11,שישי,3700,תל אביב מרכז,6220,05:09:00,86.0,3.0,to_tlv
2025,11,שישי,4600,השלום,6708,05:11:00,2.0,12.0,to_tlv
2025,11,שישי,5800,אשדוד עד הלום,6222,05:11:00,24.0,1.0,from_tlv
2025,11,יום חול,7300,באר שבע צפון,840,05:11:00,6.0,0.0,from_tlv
2025,11,שישי,2300,חוף הכרמל,8021,05:11:00,0.0,12.0,from_tlv
2025,11,שישי,2300,חוף הכרמל,8021,05:11:00,1.0,4.0,from_tlv
2025,11,שישי,7300,באר שבע צפון,6841,05:11:00,0.0,1.0,to_tlv
2025,11,שישי,5800,,6222,05:11:00,,,from_tlv
2025,11,שישי,2300,חוף הכרמל,6021,05:11:00,30.0,12.0,from_tlv
2025,11,יום חול,1300,חוצות מפרץ,101,05:12:00,436.0,95.0,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,12,05:12:00,262.0,146.0,to_tlv
2025,11,יום חול,3500,,613,05:13:00,,,from_tlv
2025,11,יום חול,2500,עתלית,149,05:14:00,464.0,30.0,from_tlv
2025,11,שישי,4900,תל אביב ההגנה,6012,05:14:00,39.0,14.0,to_tlv
2025,11,שישי,9000,יבנה מערב,6616,05:14:00,9.0,6.0,from_tlv
2025,11,שישי,3600,תא אוניברסיטה,6220,05:14:00,59.0,9.0,to_tlv
2025,11,יום חול,1600,,151,05:15:00,,,from_tlv
2025,11,יום חול,7000,קרית גת,20,05:15:00,949.0,27.0,from_tlv
2025,11,שישי,4900,,6012,05:16:00,,,to_tlv
2025,11,שישי,3700,תל אביב מרכז,6708,05:16:00,5.0,39.0,to_tlv
2025,11,שישי,1600,,6023,05:16:00,,,from_tlv
2025,11,שישי,1600,,8023,05:16:00,,,from_tlv
2025,11,שישי,3500,הרצליה,6007,05:17:00,51.0,25.0,from_tlv
2025,11,יום חול,1220,מרכזית המפרץ/קו החוף,101,05:17:00,520.0,277.0,from_tlv
2025,11,יום חול,3500,הרצליה,7,05:17:00,188.0,223.0,from_tlv
2025,11,יום חול,3500,הרצליה,9708,05:17:00,0.0,24.0,to_tlv
2025,11,יום חול,3500,הרצליה,708,05:17:00,0.0,172.0,to_tlv
2025,11,יום חול,3500,הרצליה,1007,05:17:00,61.0,43.0,from_tlv
2025,11,שישי,3700,,6019,05:17:00,,,to_tlv
2025,11,שישי,9700,אופקים,6842,05:17:00,0.0,2.0,from_tlv
2025,11,יום חול,7300,באר שבע צפון,841,05:18:00,3.0,13.0,to_tlv
2025,11,יום חול,5410,יבנה מזרח,222,05:18:00,319.0,53.0,from_tlv
2025,11,יום חול,2300,חוף הכרמל,10,05:19:00,44.0,291.0,to_tlv
2025,11,יום חול,2940,רעננה מערב,613,05:19:00,80.0,4.0,from_tlv
2025,11,יום חול,3700,,953,05:19:00,,,to_tlv
2025,11,שישי,2300,חוף הכרמל,6010,05:19:00,6.0,53.0,to_tlv
2025,11,שישי,4600,השלום,6012,05:19:00,67.0,8.0,to_tlv
2025,11,שישי,2300,חוף הכרמל,8010,05:19:00,1.0,2.0,to_tlv
2025,11,שישי,5900,,6609,05:20:00,,,to_tlv
2025,11,שישי,7320,באר שבע מרכז,6841,05:20:00,0.0,0.0,to_tlv
2025,11,שישי,5900,אשקלון,6609,05:20:00,1.0,1.0,to_tlv
2025,11,שישי,4600,השלום,6019,05:20:00,44.0,1.0,to_tlv
2025,11,יום חול,3500,הרצליה,12,05:21:00,163.0,177.0,to_tlv
2025,11,שישי,3600,תא אוניברסיטה,6708,05:21:00,3.0,12.0,to_tlv
2025,11,שישי,2300,,8010,05:21:00,,,to_tlv
2025,11,שישי,3500,הרצליה,6220,05:21:00,9.0,66.0,to_tlv
2025,11,יום חול,1500,עכו,151,05:22:00,1385.0,32.0,from_tlv
2025,11,יום חול,4600,,953,05:22:00,,,to_tlv
2025,11,יום חול,4600,השלום,953,05:22:00,36.0,2.0,to_tlv
2025,11,שישי,7000,קרית גת,6020,05:22:00,78.0,6.0,from_tlv
2025,11,שישי,9800,"רשל""צ משה דיין",6616,05:22:00,29.0,11.0,from_tlv
2025,11,שישי,2500,עתלית,8021,05:22:00,0.0,0.0,from_tlv
2025,11,שישי,2500,עתלית,6021,05:22:00,3.0,0.0,from_tlv
2025,11,יום חול,4900,,1220,05:23:00,,,to_tlv
2025,11,יום חול,4900,תל אביב ההגנה,220,05:23:00,437.0,8.0,to_tlv
2025,11,יום חול,4900,תל אביב ההגנה,1220,05:23:00,103.0,0.0,to_tlv
2025,11,שישי,5410,יבנה מזרח,6222,05:23:00,13.0,4.0,from_tlv
2025,11,שישי,3700,,6611,05:23:00,,,to_tlv
2025,11,יום חול,3500,,713,05:24:00,,,from_tlv
2025,11,יום חול,2960,רעננה דרום,613,05:24:00,5.0,0.0,from_tlv
2025,11,יום חול,5200,רחובות,222,05:24:00,839.0,229.0,from_tlv
2025,11,שישי,3500,,6715,05:24:00,,,from_tlv
2025,11,שישי,9700,,6618,05:24:00,,,from_tlv
2025,11,שישי,3700,תל אביב מרכז,6012,05:24:00,150.0,12.0,to_tlv
2025,11,שישי,7000,,6020,05:24:00,,,from_tlv
2025,11,יום חול,2100,חיפה מרכז,101,05:25:00,877.0,183.0,from_tlv
2025,11,יום חול,2300,חוף הכרמל,1010,05:25:00,35.0,99.0,to_tlv
2025,11,שישי,1500,עכו,8023,05:25:00,52.0,4.0,from_tlv
2025,11,שישי,1500,עכו,6023,05:25:00,74.0,5.0,from_tlv
2025,11,שישי,4600,השלום,6611,05:25:00,45.0,0.0,to_tlv
2025,11,שישי,4690,בת ים קוממיות,6616,05:26:00,9.0,4.0,from_tlv
2025,11,יום חול,2800,בנימינה,149,05:26:00,3277.0,211.0,from_tlv
2025,11,יום חול,4600,,1220,05:26:00,,,to_tlv
2025,11,יום חול,4600,השלום,220,05:26:00,88.0,43.0,to_tlv
2025,11,יום חול,4600,,220,05:26:00,,,to_tlv
2025,11,יום חול,4900,,953,05:26:00,,,to_tlv
2025,11,יום חול,4600,השלום,1220,05:26:00,29.0,3.0,to_tlv
2025,11,יום חול,4900,תל אביב ההגנה,953,05:26:00,39.0,3.0,to_tlv
2025,11,שישי,4900,תל אביב ההגנה,6019,05:26:00,57.0,0.0,to_tlv
2025,11,יום חול,5900,,616,05:26:00,,,from_tlv
2025,11,יום חול,5900,,609,05:26:00,,,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,1007,05:27:00,62.0,340.0,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,7,05:27:00,209.0,1344.0,to_tlv
2025,11,יום חול,6150,קרית מלאכי,20,05:27:00,362.0,4.0,from_tlv
2025,11,יום חול,9700,אופקים,840,05:27:00,0.0,18.0,from_tlv
2025,11,שישי,3700,תל אביב מרכז,6007,05:27:00,51.0,98.0,to_tlv
2025,11,יום חול,7320,באר שבע מרכז,841,05:27:00,0.0,13.0,to_tlv
2025,11,יום חול,1600,,21,05:28:00,,,from_tlv
2025,11,יום חול,2100,חיפה מרכז,10,05:28:00,80.0,230.0,to_tlv
2025,11,שישי,2100,חיפה מרכז,6010,05:28:00,9.0,29.0,to_tlv
2025,11,יום חול,9200,הוד השרון,613,05:28:00,205.0,2.0,from_tlv
2025,11,שישי,2100,חיפה מרכז,8010,05:28:00,17.0,3.0,to_tlv
2025,11,שישי,3500,הרצליה,6708,05:28:00,0.0,45.0,to_tlv
2025,11,יום חול,680,ירושלים/יצחק נבון,709,05:29:00,0.0,288.0,to_tlv
2025,11,שישי,4680,בת ים יוספטל,6616,05:29:00,55.0,5.0,from_tlv
2025,11,יום חול,4900,תל אביב ההגנה,300,05:29:00,31.0,4.0,to_tlv
2025,11,שישי,3600,תא אוניברסיטה,6012,05:29:00,30.0,2.0,to_tlv
2025,11,יום חול,4900,,300,05:29:00,,,to_tlv
2025,11,שישי,680,ירושלים/יצחק נבון,6709,05:29:00,0.0,78.0,to_tlv
2025,11,שישי,3400,בית יהושע,6220,05:29:00,1.0,26.0,to_tlv
2025,11,יום חול,2200,בת גלים,101,05:30:00,517.0,268.0,from_tlv
2025,11,יום חול,3600,תא אוניברסיטה,713,05:30:00,157.0,46.0,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,220,05:30:00,123.0,65.0,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,1220,05:30:00,54.0,17.0,to_tlv
2025,11,שישי,4900,תל אביב ההגנה,6611,05:30:00,212.0,2.0,to_tlv
2025,11,יום חול,5300,באר יעקב,222,05:30:00,421.0,16.0,from_tlv
2025,11,שישי,9600,שדרות,6609,05:30:00,2.0,0.0,to_tlv
2025,11,שישי,3600,תא אוניברסיטה,6715,05:30:00,67.0,3.0,to_tlv
2025,11,יום חול,1280,,59,05:31:00,,,from_tlv
2025,11,יום חול,8700,כפר סבא,613,05:31:00,299.0,1.0,from_tlv
2025,11,שישי,9650,נתיבות,6618,05:31:00,37.0,2.0,from_tlv
2025,11,שישי,5200,רחובות,6222,05:31:00,50.0,3.0,from_tlv
2025,11,יום חול,1400,קרית מוצקין,151,05:32:00,1109.0,77.0,from_tlv
2025,11,יום חול,1840,,441,05:32:00,,,from_tlv
2025,11,יום חול,3300,נתניה,12,05:33:00,844.0,346.0,to_tlv
2025,11,יום חול,3500,,301,05:33:00,,,from_tlv
2025,11,יום חול,4600,השלום,300,05:33:00,10.0,8.0,to_tlv
2025,11,שישי,3500,,6613,05:33:00,,,from_tlv
2025,11,שישי,3310,נתניה קריית ספיר,6220,05:33:00,2.0,19.0,to_tlv
2025,11,שישי,4900,,6007,05:33:00,,,to_tlv
2025,11,יום חול,2800,,221,05:34:00,,,from_tlv
2025,11,יום חול,5200,רחובות,950,05:34:00,56.0,5.0,from_tlv
2025,11,שישי,4660,חולון וולפסון,6616,05:34:00,26.0,11.0,from_tlv
2025,11,יום חול,5200,,950,05:34:00,,,from_tlv
2025,11,יום חול,5800,,616,05:34:00,,,from_tlv
2025,11,יום חול,5800,אשדוד עד הלום,616,05:34:00,1223.0,170.0,from_tlv
2025,11,יום חול,3700,תל אביב מרכז,713,05:35:00,560.0,99.0,to_tlv
2025,11,יום חול,680,,710,05:35:00,,,to_tlv
2025,11,יום חול,700,קרית חיים,151,05:35:00,281.0,15.0,from_tlv
2025,11,יום חול,1500,עכו,21,05:35:00,1936.0,42.0,from_tlv
2025,11,יום חול,2100,חיפה מרכז,1010,05:35:00,27.0,62.0,to_tlv
2025,11,יום חול,3600,תא אוניברסיטה,1220,05:35:00,8.0,29.0,to_tlv
2025,11,יום חול,3600,תא אוניברסיטה,220,05:35:00,16.0,66.0,to_tlv
2025,11,שישי,1400,קרית מוצקין,6023,05:35:00,33.0,10.0,from_tlv
2025,11,שישי,3700,תל אביב מרכז,6715,05:35:00,99.0,17.0,to_tlv
2025,11,שישי,1400,קרית מוצקין,8023,05:35:00,14.0,4.0,from_tlv
2025,11,שישי,4640,צומת חולון,6611,05:35:00,1.0,2.0,to_tlv
2025,11,יום חול,9700,,618,05:35:00,,,from_tlv
2025,11,יום חול,5000,לוד,222,05:36:00,1124.0,539.0,from_tlv
2025,11,יום חול,2300,חוף הכרמל,101,05:36:00,2518.0,296.0,from_tlv
2025,11,שישי,2800,בנימינה,8021,05:36:00,2.0,4.0,from_tlv
2025,11,שישי,2800,בנימינה,6021,05:36:00,33.0,11.0,from_tlv
2025,11,יום חול,6900,מזכרת בתיה,20,05:36:00,631.0,10.0,from_tlv
2025,11,יום חול,9600,שדרות,609,05:36:00,33.0,1.0,to_tlv
2025,11,יום חול,8800,ראש העין צפון,613,05:37:00,681.0,7.0,from_tlv
2025,11,יום חול,5150,,953,05:37:00,,,to_tlv
2025,11,שישי,3500,הרצליה,6012,05:37:00,22.0,25.0,to_tlv
2025,11,שישי,5300,באר יעקב,6222,05:37:00,27.0,0.0,from_tlv
2025,11,יום חול,5150,לוד גני אביב,953,05:37:00,12.0,22.0,to_tlv
2025,11,שישי,6150,קרית מלאכי,6020,05:37:00,18.0,2.0,from_tlv
2025,11,יום חול,8600,,100,05:38:00,,,from_tlv
2025,11,יום חול,2820,קיסריה פרדס חנה,221,05:38:00,1474.0,2.0,from_tlv
2025,11,יום חול,2940,רעננה מערב,301,05:38:00,15.0,1.0,from_tlv
2025,11,שישי,3300,נתניה,6220,05:38:00,0.0,49.0,to_tlv
2025,11,יום חול,3700,תל אביב מרכז,300,05:38:00,21.0,22.0,to_tlv
2025,11,שישי,4660,חולון וולפסון,6611,05:38:00,13.0,4.0,to_tlv
2025,11,שישי,2940,רעננה מערב,6613,05:38:00,4.0,6.0,from_tlv
2025,11,שישי,2800,,6021,05:38:00,,,from_tlv
2025,11,שישי,3300,נתניה,6220,05:38:00,23.0,49.0,to_tlv
2025,11,שישי,4640,צומת חולון,6616,05:38:00,0.0,0.0,from_tlv
2025,11,יום חול,1400,קרית מוצקין,10,05:39:00,66.0,188.0,to_tlv
2025,11,יום חול,1820,אחיהוד,441,05:39:00,503.0,0.0,from_tlv
2025,11,יום חול,1300,חוצות מפרץ,151,05:39:00,556.0,171.0,to_tlv
