FromStationName,ToStationName,Month,Year,SUM_Values_Pass
עפולה,באר שבע צפון,2,2026,115
אופקים,כפר סבא,2,2026,407
מודיעין מרכז,אשקלון,2,2026,410
קרית חיים,בת גלים,2,2026,2366
תל אביב ההגנה,קרית אריה,2,2026,493
השלום,אשדוד עד הלום,2,2026,25346
בית שמש,עפולה,2,2026,54
חוצות מפרץ,מרכזית המפרץ/קו החוף,2,2026,831
השלום,חוף הכרמל,2,2026,31693
נתניה קריית ספיר,הרצליה,2,2026,1762
רחובות,להבים רהט,2,2026,237
קרית גת,באר יעקב,2,2026,52
תא אוניברסיטה,חולון וולפסון,2,2026,1615
"רשל""צ משה דיין",שדרות,2,2026,1395
אשדוד עד הלום,באר יעקב,2,2026,1538
בנימינה,חוצות מפרץ,2,2026,650
חדרה מערב,כפר סבא,2,2026,330
נהריה,הרצליה,2,2026,2755
כפר יהושע,חוף הכרמל,2,2026,1437
מרכזית המפרץ/קו החוף,אופקים,2,2026,382
מודיעין מרכז,נתניה,2,2026,1146
באר יעקב,לוד גני אביב,2,2026,211
נתיבות,כפר ברוך,2,2026,10
קרית מוצקין,רעננה מערב,2,2026,171
כפר חבד,כרמיאל,2,2026,192
נתיבות,עתלית,2,2026,27
עפולה,כרמיאל,2,2026,144
בת ים יוספטל,הרצליה,2,2026,1233
בני ברק,אופקים,2,2026,268
קרית מוצקין,חדרה מערב,2,2026,1049
יבנה מערב,חוף הכרמל,2,2026,654
מודיעין מרכז,מרכזית המפרץ/קו החוף,2,2026,1394
עתלית,כרמיאל,2,2026,93
אופקים,באר שבע צפון,2,2026,2294
צומת חולון,עכו,2,2026,51
חיפה מרכז,קרית אריה,2,2026,282
בית שמש,עכו,2,2026,200
"רשל""צ משה דיין",אופקים,2,2026,1653
כפר סבא,שדרות,2,2026,319
ראשונים,מזכרת בתיה,2,2026,29
אשקלון,יבנה מערב,2,2026,4458
כפר יהושע,באר שבע צפון,2,2026,102
קרית אריה,הוד השרון,2,2026,1938
עתלית,רחובות,2,2026,166
"רשל""צ משה דיין",רחובות,2,2026,143
קרית אריה,"נתב""ג",2,2026,383
נתיבות,מרכזית המפרץ/קו החוף,2,2026,170
באר יעקב,כפר ברוך,2,2026,8
רחובות,כפר חבד,2,2026,966
בת ים יוספטל,בת ים קוממיות,2,2026,91
הרצליה,לוד,2,2026,2415
קרית גת,מרכזית המפרץ/קו החוף,2,2026,798
לוד גני אביב,חוף הכרמל,2,2026,96
הרצליה,תל אביב מרכז,2,2026,20544
קיסריה פרדס חנה,להבים רהט,2,2026,60
קרית חיים,נתניה,2,2026,172
רמלה,חדרה מערב,2,2026,233
בית יהושע,יבנה מזרח,2,2026,149
עתלית,רעננה דרום,2,2026,17
חוף הכרמל,להבים רהט,2,2026,312
"רשל""צ משה דיין",כפר ברוך,2,2026,35
עכו,בית שמש,2,2026,173
באר יעקב,נהריה,2,2026,149
עפולה,"נתב""ג",2,2026,1396
באר יעקב,שדרות,2,2026,83
דימונה,קרית אריה,2,2026,6
תל אביב מרכז,חוצות מפרץ,2,2026,2701
קרית גת,דימונה,2,2026,53
תא אוניברסיטה,נתניה,2,2026,8423
השלום,צומת חולון,2,2026,2844
בית שמש,אופקים,2,2026,106
עפולה,כפר סבא,2,2026,56
בית שאן,קרית חיים,2,2026,34
קרית מלאכי,באר יעקב,2,2026,31
קיסריה פרדס חנה,כפר חבד,2,2026,169
מזכרת בתיה,בת ים יוספטל,2,2026,115
קרית מוצקין,חולון וולפסון,2,2026,194
קרית מוצקין,אשדוד עד הלום,2,2026,472
תא אוניברסיטה,בת גלים,2,2026,3850
עפולה,תל אביב מרכז,2,2026,2236
עכו,בת ים קוממיות,2,2026,114
קרית מלאכי,"רשל""צ משה דיין",2,2026,45
רמלה,באר שבע צפון,2,2026,1340
נתניה קריית ספיר,בת ים קוממיות,2,2026,199
לוד גני אביב,קרית מוצקין,2,2026,60
רעננה דרום,ראש העין צפון,2,2026,500
חוף הכרמל,יבנה מזרח,2,2026,86
כפר חבד,ירושלים/יצחק נבון,2,2026,1893
מזכרת בתיה,להבים רהט,2,2026,269
חדרה מערב,נתיבות,2,2026,206
פאתי מודיעין,לוד,2,2026,81
אופקים,תל אביב ההגנה,2,2026,1620
"רשל""צ משה דיין",לוד גני אביב,2,2026,342
רעננה מערב,"רשל""צ משה דיין",2,2026,488
השלום,קרית מוצקין,2,2026,11339
נתיבות,בית שאן,2,2026,38
כפר חבד,נהריה,2,2026,114
יבנה מזרח,באר יעקב,2,2026,343
דימונה,לוד,2,2026,52
אשדוד עד הלום,בת ים קוממיות,2,2026,1445
בית שאן,קרית אריה,2,2026,83
תל אביב ההגנה,כפר יהושע,2,2026,285
כפר ברוך,קרית גת,2,2026,36
רעננה מערב,חוצות מפרץ,2,2026,18
תא אוניברסיטה,צומת חולון,2,2026,1718
הוד השרון,בית שאן,2,2026,47
חוף הכרמל,ראש העין צפון,2,2026,511
קרית חיים,הרצליה,2,2026,195
לוד גני אביב,כפר חבד,2,2026,55
באר שבע מרכז,רעננה דרום,2,2026,354
חוף הכרמל,בת ים יוספטל,2,2026,547
קרית מוצקין,ירושלים/יצחק נבון,2,2026,3130
עכו,רמלה,2,2026,248
נתיבות,קרית אריה,2,2026,332
יבנה מערב,להבים רהט,2,2026,16
"רשל""צ משה דיין",אחיהוד,2,2026,39
לוד,רמלה,2,2026,152
חוף הכרמל,באר שבע מרכז,2,2026,2569
בני ברק,כפר ברוך,2,2026,13
קרית גת,אשדוד עד הלום,2,2026,68
חולון וולפסון,אשדוד עד הלום,2,2026,2473
ירושלים/יצחק נבון,קרית מוצקין,2,2026,3202
כרמיאל,אשדוד עד הלום,2,2026,407
קיסריה פרדס חנה,הרצליה,2,2026,5163
בית שמש,לוד,2,2026,2243
חיפה מרכז,לוד גני אביב,2,2026,43
דימונה,באר שבע מרכז,2,2026,15
הוד השרון,חולון וולפסון,2,2026,254
כרמיאל,שדרות,2,2026,141
קרית מוצקין,יבנה מערב,2,2026,332
"רשל""צ משה דיין",השלום,2,2026,16243
בית שאן,נהריה,2,2026,405
הוד השרון,חוצות מפרץ,2,2026,38
שדרות,אשדוד עד הלום,2,2026,3439
בית יהושע,הוד השרון,2,2026,43
תל אביב ההגנה,סגולה,2,2026,1004
יבנה מזרח,חוף הכרמל,2,2026,98
השלום,יבנה מזרח,2,2026,5360
ראשונים,אחיהוד,2,2026,11
לוד,ירושלים/יצחק נבון,2,2026,1899
ראשונים,השלום,2,2026,890
רעננה דרום,חיפה מרכז,2,2026,103
תל אביב מרכז,פאתי מודיעין,2,2026,7115
להבים רהט,רעננה דרום,2,2026,54
לוד,דימונה,2,2026,24
כפר ברוך,נהריה,2,2026,114
ירושלים/יצחק נבון,כרמיאל,2,2026,2362
אשדוד עד הלום,אשקלון,2,2026,15229
עכו,ירושלים/יצחק נבון,2,2026,2508
ראשונים,רעננה דרום,2,2026,3
תא אוניברסיטה,אשדוד עד הלום,2,2026,7434
אשדוד עד הלום,הרצליה,2,2026,2615
"נתב""ג",אשקלון,2,2026,2260
קיסריה פרדס חנה,בית יהושע,2,2026,810
קרית מוצקין,חיפה מרכז,2,2026,3143
הרצליה,קיסריה פרדס חנה,2,2026,5028
ירושלים/יצחק נבון,כפר ברוך,2,2026,258
חיפה מרכז,סגולה,2,2026,180
להבים רהט,השלום,2,2026,4681
עכו,חולון וולפסון,2,2026,134
רמלה,נהריה,2,2026,421
עכו,כפר חבד,2,2026,46
מודיעין מרכז,באר יעקב,2,2026,75
נתניה קריית ספיר,נהריה,2,2026,634
כפר סבא,השלום,2,2026,13778
ראשונים,נתיבות,2,2026,11
באר שבע צפון,בת גלים,2,2026,461
תל אביב ההגנה,קרית מלאכי,2,2026,874
יבנה מערב,מרכזית המפרץ/קו החוף,2,2026,573
רחובות,באר יעקב,2,2026,1657
אופקים,קיסריה פרדס חנה,2,2026,172
עתלית,השלום,2,2026,4146
אחיהוד,קרית מוצקין,2,2026,462
לוד גני אביב,רמלה,2,2026,236
נתיבות,באר שבע מרכז,2,2026,3674
"נתב""ג",הרצליה,2,2026,8238
עפולה,רחובות,2,2026,148
חדרה מערב,חוצות מפרץ,2,2026,358
מזכרת בתיה,חולון וולפסון,2,2026,38
נתיבות,באר שבע צפון,2,2026,2936
נתיבות,לוד,2,2026,464
לוד גני אביב,תא אוניברסיטה,2,2026,1513
תל אביב מרכז,בית שמש,2,2026,7189
בית שמש,ראש העין צפון,2,2026,94
חוף הכרמל,תא אוניברסיטה,2,2026,12218
"רשל""צ משה דיין",מזכרת בתיה,2,2026,42
ראש העין צפון,כפר סבא,2,2026,853
באר שבע מרכז,ראשונים,2,2026,639
נתיבות,כפר סבא,2,2026,160
סגולה,בת ים קוממיות,2,2026,138
קיסריה פרדס חנה,מודיעין מרכז,2,2026,271
פאתי מודיעין,קיסריה פרדס חנה,2,2026,134
חדרה מערב,בית שאן,2,2026,124
מזכרת בתיה,רעננה מערב,2,2026,77
כפר חבד,חולון וולפסון,2,2026,182
בית שמש,תא אוניברסיטה,2,2026,1917
קרית מלאכי,צומת חולון,2,2026,25
באר שבע צפון,לוד,2,2026,3518
עכו,קרית חיים,2,2026,751
שדרות,להבים רהט,2,2026,11
רעננה דרום,רחובות,2,2026,314
אחיהוד,תל אביב מרכז,2,2026,1057
רחובות,קרית גת,2,2026,382
ירושלים/יצחק נבון,תל אביב מרכז,2,2026,59411
כפר יהושע,חולון וולפסון,2,2026,20
באר שבע מרכז,רחובות,2,2026,1655
הוד השרון,קרית מלאכי,2,2026,60
לוד,עכו,2,2026,350
"נתב""ג",דימונה,2,2026,10
עתלית,תל אביב מרכז,2,2026,3226
השלום,כפר יהושע,2,2026,1584
רמלה,נתניה,2,2026,529
יבנה מזרח,לוד,2,2026,1420
חדרה מערב,אחיהוד,2,2026,72
דימונה,חוף הכרמל,2,2026,22
בני ברק,יבנה מזרח,2,2026,16
בת גלים,יבנה מערב,2,2026,257
בית שאן,קיסריה פרדס חנה,2,2026,49
כפר יהושע,אופקים,2,2026,38
מזכרת בתיה,לוד גני אביב,2,2026,36
קיסריה פרדס חנה,הוד השרון,2,2026,213
ראש העין צפון,חוצות מפרץ,2,2026,77
בנימינה,כפר יהושע,2,2026,108
כפר יהושע,בית שאן,2,2026,1880
"נתב""ג",הוד השרון,2,2026,758
בנימינה,חדרה מערב,2,2026,1375
כפר יהושע,באר שבע מרכז,2,2026,254
הוד השרון,כפר ברוך,2,2026,16
השלום,להבים רהט,2,2026,4821
לוד גני אביב,כפר ברוך,2,2026,10
כפר חבד,קרית חיים,2,2026,11
פאתי מודיעין,נהריה,2,2026,329
רעננה מערב,כפר יהושע,2,2026,16
קרית מוצקין,עכו,2,2026,3970
כפר חבד,כפר יהושע,2,2026,9
תל אביב ההגנה,קרית חיים,2,2026,522
בת ים קוממיות,השלום,2,2026,6272
שדרות,ראשונים,2,2026,11
קיסריה פרדס חנה,מרכזית המפרץ/קו החוף,2,2026,819
בת ים קוממיות,נתיבות,2,2026,237
"נתב""ג",מרכזית המפרץ/קו החוף,2,2026,3304
שדרות,בית יהושע,2,2026,209
באר שבע צפון,יבנה מזרח,2,2026,37
חיפה מרכז,רעננה דרום,2,2026,101
פאתי מודיעין,הוד השרון,2,2026,29
רעננה דרום,בית יהושע,2,2026,10
באר שבע מרכז,חדרה מערב,2,2026,2239
כפר חבד,כפר סבא,2,2026,131
רחובות,בת ים יוספטל,2,2026,439
בית יהושע,קיסריה פרדס חנה,2,2026,802
בנימינה,בית יהושע,2,2026,951
באר שבע צפון,נהריה,2,2026,602
כפר ברוך,"רשל""צ משה דיין",2,2026,56
קרית גת,בית יהושע,2,2026,224
יבנה מזרח,תא אוניברסיטה,2,2026,1189
עכו,כפר סבא,2,2026,169
"רשל""צ משה דיין",תל אביב מרכז,2,2026,10504
קרית גת,נתניה קריית ספיר,2,2026,229
יבנה מזרח,קרית גת,2,2026,14
קיסריה פרדס חנה,דימונה,2,2026,9
סגולה,בנימינה,2,2026,391
באר שבע מרכז,כרמיאל,2,2026,1914
באר שבע צפון,באר שבע מרכז,2,2026,471
ירושלים/יצחק נבון,נתיבות,2,2026,919
נתיבות,חוף הכרמל,2,2026,145
חוצות מפרץ,ראש העין צפון,2,2026,66
בנימינה,מודיעין מרכז,2,2026,1739
באר יעקב,קיסריה פרדס חנה,2,2026,386
נתניה קריית ספיר,באר יעקב,2,2026,745
תא אוניברסיטה,חדרה מערב,2,2026,8493
בת ים קוממיות,שדרות,2,2026,162
בני ברק,חולון וולפסון,2,2026,416
נתיבות,באר יעקב,2,2026,103
"רשל""צ משה דיין",בני ברק,2,2026,1847
בת ים יוספטל,קיסריה פרדס חנה,2,2026,194
הוד השרון,קרית חיים,2,2026,18
רעננה מערב,עפולה,2,2026,28
תל אביב ההגנה,תא אוניברסיטה,2,2026,5268
תל אביב ההגנה,ראש העין צפון,2,2026,2041
השלום,רחובות,2,2026,30919
ראשונים,"נתב""ג",2,2026,54
אחיהוד,סגולה,2,2026,13
להבים רהט,תל אביב מרכז,2,2026,2817
רעננה מערב,בת גלים,2,2026,256
אופקים,נהריה,2,2026,320
יבנה מערב,אשדוד עד הלום,2,2026,3831
צומת חולון,יבנה מזרח,2,2026,5
חיפה מרכז,יבנה מערב,2,2026,176
אשדוד עד הלום,שדרות,2,2026,3310
בית שאן,בת גלים,2,2026,1243
בת ים קוממיות,אחיהוד,2,2026,7
נתניה,קרית חיים,2,2026,204
רחובות,כפר סבא,2,2026,489
הרצליה,מרכזית המפרץ/קו החוף,2,2026,2692
רמלה,בת גלים,2,2026,191
באר שבע צפון,קרית אריה,2,2026,694
קרית גת,חדרה מערב,2,2026,590
"רשל""צ משה דיין",אשקלון,2,2026,7479
עתלית,נתניה קריית ספיר,2,2026,269
עפולה,קרית מוצקין,2,2026,314
בית שאן,נתניה,2,2026,233
חיפה מרכז,חולון וולפסון,2,2026,155
"רשל""צ משה דיין",מודיעין מרכז,2,2026,233
אשקלון,בני ברק,2,2026,1742
נתיבות,בת גלים,2,2026,72
כפר יהושע,בת ים יוספטל,2,2026,36
מרכזית המפרץ/קו החוף,נהריה,2,2026,22332
סגולה,ראשונים,2,2026,1
באר יעקב,חדרה מערב,2,2026,468
בנימינה,"נתב""ג",2,2026,9935
נתניה קריית ספיר,להבים רהט,2,2026,51
כפר יהושע,קרית מוצקין,2,2026,78
בית שמש,בת גלים,2,2026,198
עתלית,בית יהושע,2,2026,136
מזכרת בתיה,חוצות מפרץ,2,2026,35
בית שאן,שדרות,2,2026,90
מזכרת בתיה,באר שבע צפון,2,2026,1988
"רשל""צ משה דיין",נתניה קריית ספיר,2,2026,731
פאתי מודיעין,שדרות,2,2026,39
חדרה מערב,קרית מוצקין,2,2026,1016
נתניה קריית ספיר,צומת חולון,2,2026,136
נתיבות,חולון וולפסון,2,2026,316
חוצות מפרץ,קרית אריה,2,2026,86
כפר ברוך,באר יעקב,2,2026,12
קרית חיים,עתלית,2,2026,92
בני ברק,רעננה מערב,2,2026,482
עכו,עפולה,2,2026,353
סגולה,אשקלון,2,2026,938
באר יעקב,הוד השרון,2,2026,177
קרית מלאכי,אשקלון,2,2026,7
רחובות,יבנה מזרח,2,2026,1283
מודיעין מרכז,פאתי מודיעין,2,2026,911
מרכזית המפרץ/קו החוף,אשקלון,2,2026,939
קרית מוצקין,עפולה,2,2026,328
אשקלון,ראשונים,2,2026,133
עתלית,מודיעין מרכז,2,2026,213
אשקלון,דימונה,2,2026,2
הרצליה,באר יעקב,2,2026,1810
יבנה מזרח,תל אביב ההגנה,2,2026,947
כפר יהושע,ירושלים/יצחק נבון,2,2026,430
"רשל""צ משה דיין",חדרה מערב,2,2026,1074
ראש העין צפון,קרית מלאכי,2,2026,86
תל אביב ההגנה,כפר ברוך,2,2026,190
פאתי מודיעין,נתניה,2,2026,259
בנימינה,רמלה,2,2026,327
רעננה מערב,באר שבע מרכז,2,2026,403
בית יהושע,קרית גת,2,2026,209
תל אביב ההגנה,עפולה,2,2026,659
חדרה מערב,רמלה,2,2026,204
חולון וולפסון,אחיהוד,2,2026,10
עתלית,חדרה מערב,2,2026,157
חיפה מרכז,כרמיאל,2,2026,5322
חוצות מפרץ,פאתי מודיעין,2,2026,115
לוד גני אביב,קרית מלאכי,2,2026,28
נתיבות,"רשל""צ משה דיין",2,2026,1440
באר שבע צפון,עתלית,2,2026,89
נהריה,אחיהוד,2,2026,29
צומת חולון,בת ים יוספטל,2,2026,106
תא אוניברסיטה,נהריה,2,2026,3973
רמלה,קיסריה פרדס חנה,2,2026,84
בנימינה,תל אביב מרכז,2,2026,32237
עפולה,רמלה,2,2026,91
רחובות,באר שבע מרכז,2,2026,1643
באר יעקב,בית יהושע,2,2026,308
כפר ברוך,נתניה,2,2026,48
חולון וולפסון,בת ים קוממיות,2,2026,141
בית יהושע,נתניה,2,2026,591
חולון וולפסון,בנימינה,2,2026,763
חוף הכרמל,כפר חבד,2,2026,215
עכו,בת ים יוספטל,2,2026,240
צומת חולון,רעננה מערב,2,2026,107
נתיבות,בית שמש,2,2026,73
ראש העין צפון,באר שבע מרכז,2,2026,1373
תל אביב מרכז,תל אביב ההגנה,2,2026,3772
חוצות מפרץ,עתלית,2,2026,276
כפר ברוך,שדרות,2,2026,26
קרית גת,השלום,2,2026,11560
רחובות,קרית מלאכי,2,2026,29
הוד השרון,עכו,2,2026,118
נתניה,חוצות מפרץ,2,2026,367
ירושלים/יצחק נבון,דימונה,2,2026,21
מזכרת בתיה,כפר סבא,2,2026,89
חולון וולפסון,הרצליה,2,2026,436
אופקים,הרצליה,2,2026,588
באר יעקב,אשדוד עד הלום,2,2026,1575
חיפה מרכז,ירושלים/יצחק נבון,2,2026,2633
כפר סבא,דימונה,2,2026,7
קרית אריה,בית יהושע,2,2026,230
קרית מוצקין,לוד גני אביב,2,2026,61
חוף הכרמל,חוצות מפרץ,2,2026,446
ירושלים/יצחק נבון,חיפה מרכז,2,2026,2437
כפר סבא,בני ברק,2,2026,2496
בנימינה,ירושלים/יצחק נבון,2,2026,8039
תל אביב מרכז,כפר סבא,2,2026,7200
קרית מוצקין,כפר ברוך,2,2026,46
בני ברק,קרית מוצקין,2,2026,217
אחיהוד,לוד גני אביב,2,2026,5
בני ברק,פאתי מודיעין,2,2026,67
בית שאן,באר יעקב,2,2026,20
מודיעין מרכז,באר שבע מרכז,2,2026,751
נתניה,ירושלים/יצחק נבון,2,2026,10497
חוף הכרמל,בית יהושע,2,2026,808
ירושלים/יצחק נבון,חוצות מפרץ,2,2026,1114
רחובות,מרכזית המפרץ/קו החוף,2,2026,930
חיפה מרכז,ראשונים,2,2026,63
קרית אריה,אחיהוד,2,2026,46
בית שמש,נתניה קריית ספיר,2,2026,125
יבנה מערב,רעננה דרום,2,2026,340
רעננה מערב,ראשונים,2,2026,9
באר שבע מרכז,כפר ברוך,2,2026,95
תל אביב ההגנה,נהריה,2,2026,3151
"נתב""ג",מזכרת בתיה,2,2026,204
בת ים קוממיות,להבים רהט,2,2026,25
חדרה מערב,בת גלים,2,2026,2153
נהריה,הוד השרון,2,2026,334
ראש העין צפון,יבנה מזרח,2,2026,9
לוד,יבנה מזרח,2,2026,1290
עכו,בת גלים,2,2026,7269
אשדוד עד הלום,בית יהושע,2,2026,456
חדרה מערב,עפולה,2,2026,69
ראשונים,עכו,2,2026,32
קרית מוצקין,חוף הכרמל,2,2026,3821
קרית אריה,בת גלים,2,2026,510
תא אוניברסיטה,קיסריה פרדס חנה,2,2026,4784
יבנה מערב,קרית אריה,2,2026,1244
תל אביב מרכז,קרית אריה,2,2026,832
מרכזית המפרץ/קו החוף,כפר סבא,2,2026,427
סגולה,רחובות,2,2026,165
בת ים קוממיות,נתניה,2,2026,450
לוד גני אביב,פאתי מודיעין,2,2026,66
באר שבע צפון,אשדוד עד הלום,2,2026,2734
הרצליה,כפר סבא,2,2026,1619
נתניה קריית ספיר,קרית מלאכי,2,2026,84
בת ים יוספטל,בית יהושע,2,2026,203
פאתי מודיעין,אופקים,2,2026,27
סגולה,דימונה,2,2026,1
בני ברק,חוף הכרמל,2,2026,451
בית שאן,בית שמש,2,2026,63
כרמיאל,נתניה קריית ספיר,2,2026,399
כפר ברוך,בנימינה,2,2026,97
בת גלים,קרית מלאכי,2,2026,160
בנימינה,שדרות,2,2026,469
קרית חיים,כפר יהושע,2,2026,21
רמלה,השלום,2,2026,7341
אשדוד עד הלום,מרכזית המפרץ/קו החוף,2,2026,993
חיפה מרכז,קרית חיים,2,2026,943
בית שמש,מודיעין מרכז,2,2026,37
יבנה מזרח,ראש העין צפון,2,2026,15
עכו,מרכזית המפרץ/קו החוף,2,2026,8995
תל אביב מרכז,רעננה דרום,2,2026,1576
להבים רהט,עתלית,2,2026,40
רעננה דרום,קיסריה פרדס חנה,2,2026,195
חדרה מערב,מזכרת בתיה,2,2026,171
דימונה,סגולה,2,2026,6
תל אביב ההגנה,קרית גת,2,2026,3861
השלום,שדרות,2,2026,5183
כפר סבא,חוף הכרמל,2,2026,696
כפר יהושע,רעננה מערב,2,2026,22
אופקים,חיפה מרכז,2,2026,63
בנימינה,לוד גני אביב,2,2026,84
ירושלים/יצחק נבון,סגולה,2,2026,687
בני ברק,חוצות מפרץ,2,2026,60
לוד גני אביב,נתניה קריית ספיר,2,2026,81
עכו,מזכרת בתיה,2,2026,90
כפר יהושע,כפר חבד,2,2026,10
שדרות,מזכרת בתיה,2,2026,16
חוצות מפרץ,נתניה,2,2026,354
באר שבע צפון,ראש העין צפון,2,2026,562
מרכזית המפרץ/קו החוף,קרית מוצקין,2,2026,2891
ראשונים,אשקלון,2,2026,136
רעננה מערב,בית שמש,2,2026,102
כפר חבד,לוד,2,2026,3446
כרמיאל,חולון וולפסון,2,2026,134
לוד,באר יעקב,2,2026,831
כפר ברוך,לוד גני אביב,2,2026,11
רעננה דרום,כפר יהושע,2,2026,10
אחיהוד,הרצליה,2,2026,334
תל אביב ההגנה,יבנה מערב,2,2026,4855
אשקלון,רחובות,2,2026,9485
קיסריה פרדס חנה,תא אוניברסיטה,2,2026,5364
בנימינה,כפר ברוך,2,2026,51
רעננה מערב,מרכזית המפרץ/קו החוף,2,2026,281
תל אביב ההגנה,רעננה דרום,2,2026,561
חוצות מפרץ,בת ים יוספטל,2,2026,99
מזכרת בתיה,מרכזית המפרץ/קו החוף,2,2026,499
בת ים קוממיות,מרכזית המפרץ/קו החוף,2,2026,237
סגולה,מודיעין מרכז,2,2026,75
כרמיאל,פאתי מודיעין,2,2026,106
קרית מוצקין,חוצות מפרץ,2,2026,658
רמלה,כפר סבא,2,2026,188
אופקים,חולון וולפסון,2,2026,218
באר יעקב,סגולה,2,2026,34
נתניה,בת גלים,2,2026,1470
רחובות,ראשונים,2,2026,31
בת ים יוספטל,באר יעקב,2,2026,113
קרית מלאכי,בית שמש,2,2026,5
באר יעקב,עתלית,2,2026,49
קרית מלאכי,בית יהושע,2,2026,88
השלום,נתיבות,2,2026,3306
חוצות מפרץ,אופקים,2,2026,59
חוצות מפרץ,עכו,2,2026,2288
באר יעקב,חולון וולפסון,2,2026,113
כפר חבד,רעננה דרום,2,2026,169
צומת חולון,נתניה קריית ספיר,2,2026,111
קרית מוצקין,קיסריה פרדס חנה,2,2026,631
אשדוד עד הלום,סגולה,2,2026,671
בני ברק,חדרה מערב,2,2026,562
באר שבע צפון,אופקים,2,2026,2136
כרמיאל,ירושלים/יצחק נבון,2,2026,2441
חיפה מרכז,שדרות,2,2026,66
כרמיאל,קרית חיים,2,2026,585
דימונה,אשדוד עד הלום,2,2026,6
בני ברק,נהריה,2,2026,152
באר שבע צפון,ראשונים,2,2026,334
סגולה,קרית חיים,2,2026,12
חדרה מערב,הוד השרון,2,2026,223
אופקים,בת ים יוספטל,2,2026,576
בת ים קוממיות,קרית מלאכי,2,2026,62
סגולה,באר שבע מרכז,2,2026,567
נתניה,בת ים קוממיות,2,2026,427
באר שבע מרכז,חוף הכרמל,2,2026,2806
נהריה,יבנה מזרח,2,2026,49
פאתי מודיעין,חיפה מרכז,2,2026,218
עפולה,הוד השרון,2,2026,54
שדרות,סגולה,2,2026,411
בת ים קוממיות,באר שבע מרכז,2,2026,530
עתלית,פאתי מודיעין,2,2026,115
שדרות,ראש העין צפון,2,2026,620
קרית מלאכי,קרית חיים,2,2026,16
חוצות מפרץ,בית שאן,2,2026,103
מודיעין מרכז,עכו,2,2026,490
צומת חולון,חדרה מערב,2,2026,144
אשדוד עד הלום,באר שבע מרכז,2,2026,4453
עפולה,להבים רהט,2,2026,24
בת ים יוספטל,תל אביב מרכז,2,2026,7179
כפר סבא,"רשל""צ משה דיין",2,2026,1391
ראשונים,יבנה מזרח,2,2026,16
רעננה דרום,עתלית,2,2026,11
קרית מלאכי,סגולה,2,2026,59
באר שבע מרכז,תל אביב ההגנה,2,2026,7446
פאתי מודיעין,בית שאן,2,2026,52
קיסריה פרדס חנה,באר שבע מרכז,2,2026,536
קרית גת,קרית חיים,2,2026,41
יבנה מערב,ירושלים/יצחק נבון,2,2026,1055
תל אביב ההגנה,בני ברק,2,2026,1508
רמלה,"נתב""ג",2,2026,326
להבים רהט,באר שבע מרכז,2,2026,1240
תל אביב מרכז,אחיהוד,2,2026,930
חוף הכרמל,בנימינה,2,2026,4780
אופקים,רמלה,2,2026,93
בנימינה,תל אביב ההגנה,2,2026,6498
בית שמש,אשדוד עד הלום,2,2026,257
עפולה,אשדוד עד הלום,2,2026,199
נהריה,חוף הכרמל,2,2026,8984
חוף הכרמל,אחיהוד,2,2026,1166
נתניה קריית ספיר,קרית מוצקין,2,2026,649
תל אביב ההגנה,אשקלון,2,2026,6695
ירושלים/יצחק נבון,קרית גת,2,2026,541
מזכרת בתיה,קיסריה פרדס חנה,2,2026,66
באר יעקב,פאתי מודיעין,2,2026,16
צומת חולון,אשדוד עד הלום,2,2026,579
בית שמש,בית יהושע,2,2026,227
צומת חולון,בני ברק,2,2026,581
יבנה מערב,רחובות,2,2026,35
"רשל""צ משה דיין",חולון וולפסון,2,2026,481
מודיעין מרכז,ראשונים,2,2026,12
באר יעקב,בית שמש,2,2026,176
"רשל""צ משה דיין",פאתי מודיעין,2,2026,64
שדרות,קרית חיים,2,2026,22
רחובות,תל אביב מרכז,2,2026,20197
רעננה דרום,נתניה,2,2026,169
חיפה מרכז,אשדוד עד הלום,2,2026,410
בית יהושע,חוצות מפרץ,2,2026,116
בית יהושע,כפר חבד,2,2026,220
חיפה מרכז,נתניה,2,2026,1328
שדרות,באר שבע מרכז,2,2026,2472
מרכזית המפרץ/קו החוף,כרמיאל,2,2026,12553
עתלית,בת ים יוספטל,2,2026,60
אשקלון,ראש העין צפון,2,2026,1123
קרית אריה,בית שמש,2,2026,166
רמלה,רחובות,2,2026,226
באר שבע צפון,השלום,2,2026,17717
חיפה מרכז,אשקלון,2,2026,304
רמלה,לוד גני אביב,2,2026,202
כרמיאל,סגולה,2,2026,144
קיסריה פרדס חנה,כפר יהושע,2,2026,47
קרית חיים,עכו,2,2026,736
עפולה,צומת חולון,2,2026,30
נתיבות,בית יהושע,2,2026,61
אחיהוד,נהריה,2,2026,35
רמלה,תא אוניברסיטה,2,2026,1269
עתלית,רמלה,2,2026,41
כפר יהושע,הרצליה,2,2026,244
נהריה,תל אביב ההגנה,2,2026,2947
ראש העין צפון,בנימינה,2,2026,565
בני ברק,אשקלון,2,2026,1639
השלום,בית יהושע,2,2026,25481
תא אוניברסיטה,סגולה,2,2026,2147
בית שמש,בני ברק,2,2026,102
קרית גת,"רשל""צ משה דיין",2,2026,386
נהריה,חוצות מפרץ,2,2026,4539
חולון וולפסון,תל אביב מרכז,2,2026,1947
כפר ברוך,השלום,2,2026,1160
אשקלון,מרכזית המפרץ/קו החוף,2,2026,964
