Year,Month,WeekPeriod,train_station_code,StationName,Train_number,Planned_Train_Arrivel_Time,PassengersAscending,PassengersDescending,event_type
2025,12,שישי,2500,עתלית,6021,05:22:00,13.0,0.0,from_tlv
2025,12,יום חול,4900,תל אביב ההגנה,1220,05:23:00,94.0,1.0,to_tlv
2025,12,יום חול,4900,תל אביב ההגנה,220,05:23:00,655.0,2.0,to_tlv
2025,12,שישי,5410,יבנה מזרח,6222,05:23:00,6.0,0.0,from_tlv
2025,12,שישי,3700,,6611,05:23:00,,,to_tlv
2025,12,יום חול,2960,רעננה דרום,613,05:24:00,6.0,0.0,from_tlv
2025,12,יום חול,3500,,713,05:24:00,,,from_tlv
2025,12,יום חול,5200,רחובות,222,05:24:00,778.0,226.0,from_tlv
2025,12,שישי,3700,תל אביב מרכז,6012,05:24:00,130.0,28.0,to_tlv
2025,12,שישי,9700,,6618,05:24:00,,,from_tlv
2025,12,שישי,3500,,6715,05:24:00,,,from_tlv
2025,12,שישי,7000,,6020,05:24:00,,,from_tlv
2025,12,יום חול,2100,חיפה מרכז,101,05:25:00,1045.0,148.0,from_tlv
2025,12,יום חול,2300,חוף הכרמל,1010,05:25:00,17.0,105.0,to_tlv
2025,12,שישי,1500,עכו,6023,05:25:00,189.0,7.0,from_tlv
2025,12,שישי,4600,השלום,6611,05:25:00,37.0,1.0,to_tlv
2025,12,יום חול,2800,בנימינה,149,05:26:00,3369.0,239.0,from_tlv
2025,12,יום חול,4600,השלום,220,05:26:00,79.0,18.0,to_tlv
2025,12,יום חול,4600,השלום,1220,05:26:00,20.0,8.0,to_tlv
2025,12,יום חול,4900,תל אביב ההגנה,953,05:26:00,43.0,4.0,to_tlv
2025,12,יום חול,4600,,220,05:26:00,,,to_tlv
2025,12,יום חול,5900,,609,05:26:00,,,to_tlv
2025,12,שישי,4900,תל אביב ההגנה,6019,05:26:00,52.0,1.0,to_tlv
2025,12,שישי,4690,בת ים קוממיות,6616,05:26:00,17.0,0.0,from_tlv
2025,12,יום חול,5900,,616,05:26:00,,,from_tlv
2025,12,יום חול,3700,תל אביב מרכז,7,05:27:00,263.0,1472.0,to_tlv
2025,12,יום חול,3700,תל אביב מרכז,1007,05:27:00,45.0,260.0,to_tlv
2025,12,שישי,3700,תל אביב מרכז,6007,05:27:00,54.0,120.0,to_tlv
2025,12,יום חול,7320,באר שבע מרכז,841,05:27:00,0.0,25.0,to_tlv
2025,12,יום חול,9700,אופקים,840,05:27:00,0.0,20.0,from_tlv
2025,12,יום חול,6150,קרית מלאכי,20,05:27:00,317.0,3.0,from_tlv
2025,12,יום חול,1600,,21,05:28:00,,,from_tlv
2025,12,יום חול,2100,חיפה מרכז,10,05:28:00,85.0,275.0,to_tlv
2025,12,שישי,3500,הרצליה,6708,05:28:00,0.0,115.0,to_tlv
2025,12,יום חול,9200,הוד השרון,613,05:28:00,135.0,1.0,from_tlv
2025,12,שישי,2100,חיפה מרכז,6010,05:28:00,23.0,62.0,to_tlv
2025,12,שישי,5900,אשקלון,6843,05:28:00,1.0,12.0,to_tlv
2025,12,יום חול,680,ירושלים/יצחק נבון,709,05:29:00,0.0,759.0,to_tlv
2025,12,יום חול,4900,תל אביב ההגנה,300,05:29:00,190.0,11.0,to_tlv
2025,12,שישי,3600,תא אוניברסיטה,6012,05:29:00,23.0,2.0,to_tlv
2025,12,שישי,4680,בת ים יוספטל,6616,05:29:00,54.0,10.0,from_tlv
2025,12,שישי,680,ירושלים/יצחק נבון,6709,05:29:00,0.0,253.0,to_tlv
2025,12,שישי,3400,בית יהושע,6220,05:29:00,4.0,10.0,to_tlv
2025,12,יום חול,2200,בת גלים,101,05:30:00,511.0,316.0,from_tlv
2025,12,יום חול,3700,תל אביב מרכז,1220,05:30:00,43.0,8.0,to_tlv
2025,12,יום חול,3700,תל אביב מרכז,220,05:30:00,143.0,47.0,to_tlv
2025,12,יום חול,3600,תא אוניברסיטה,713,05:30:00,186.0,70.0,to_tlv
2025,12,שישי,3600,תא אוניברסיטה,6715,05:30:00,20.0,21.0,to_tlv
2025,12,שישי,4900,תל אביב ההגנה,6611,05:30:00,211.0,0.0,to_tlv
2025,12,שישי,9600,שדרות,6609,05:30:00,2.0,3.0,to_tlv
2025,12,יום חול,5300,באר יעקב,222,05:30:00,432.0,11.0,from_tlv
2025,12,יום חול,1280,,59,05:31:00,,,from_tlv
2025,12,יום חול,8700,כפר סבא,613,05:31:00,226.0,4.0,from_tlv
2025,12,שישי,5200,רחובות,6222,05:31:00,65.0,8.0,from_tlv
2025,12,שישי,9650,נתיבות,6618,05:31:00,43.0,1.0,from_tlv
2025,12,יום חול,1840,,441,05:32:00,,,from_tlv
2025,12,יום חול,1400,קרית מוצקין,151,05:32:00,1137.0,71.0,from_tlv
2025,12,יום חול,3300,נתניה,12,05:33:00,873.0,339.0,to_tlv
2025,12,יום חול,3500,,301,05:33:00,,,from_tlv
2025,12,יום חול,4600,השלום,300,05:33:00,64.0,48.0,to_tlv
2025,12,שישי,3310,נתניה קריית ספיר,6220,05:33:00,1.0,19.0,to_tlv
2025,12,שישי,3500,,6613,05:33:00,,,from_tlv
2025,12,יום חול,2800,,221,05:34:00,,,from_tlv
2025,12,יום חול,5800,,616,05:34:00,,,from_tlv
2025,12,יום חול,5200,,950,05:34:00,,,from_tlv
2025,12,יום חול,5800,אשדוד עד הלום,616,05:34:00,970.0,199.0,from_tlv
2025,12,יום חול,5200,רחובות,950,05:34:00,86.0,8.0,from_tlv
2025,12,שישי,4660,חולון וולפסון,6616,05:34:00,15.0,7.0,from_tlv
2025,12,יום חול,700,קרית חיים,151,05:35:00,320.0,13.0,from_tlv
2025,12,יום חול,680,,710,05:35:00,,,to_tlv
2025,12,יום חול,1500,עכו,21,05:35:00,1835.0,32.0,from_tlv
2025,12,יום חול,2100,חיפה מרכז,1010,05:35:00,27.0,48.0,to_tlv
2025,12,יום חול,3700,תל אביב מרכז,713,05:35:00,633.0,93.0,to_tlv
2025,12,יום חול,3600,תא אוניברסיטה,1220,05:35:00,6.0,25.0,to_tlv
2025,12,יום חול,3600,תא אוניברסיטה,220,05:35:00,9.0,84.0,to_tlv
2025,12,שישי,3700,תל אביב מרכז,6715,05:35:00,125.0,9.0,to_tlv
2025,12,שישי,4640,צומת חולון,6611,05:35:00,3.0,3.0,to_tlv
2025,12,שישי,1400,קרית מוצקין,6023,05:35:00,56.0,17.0,from_tlv
2025,12,יום חול,9700,,618,05:35:00,,,from_tlv
2025,12,יום חול,2300,חוף הכרמל,101,05:36:00,2638.0,276.0,from_tlv
2025,12,יום חול,5000,לוד,222,05:36:00,1140.0,623.0,from_tlv
2025,12,שישי,2800,בנימינה,6021,05:36:00,89.0,17.0,from_tlv
2025,12,יום חול,6900,מזכרת בתיה,20,05:36:00,573.0,9.0,from_tlv
2025,12,יום חול,9600,שדרות,609,05:36:00,36.0,0.0,to_tlv
2025,12,יום חול,8800,ראש העין צפון,613,05:37:00,609.0,8.0,from_tlv
2025,12,שישי,3500,הרצליה,6012,05:37:00,56.0,30.0,to_tlv
2025,12,שישי,6150,קרית מלאכי,6020,05:37:00,13.0,3.0,from_tlv
2025,12,יום חול,5150,לוד גני אביב,953,05:37:00,15.0,40.0,to_tlv
2025,12,שישי,5300,באר יעקב,6222,05:37:00,30.0,0.0,from_tlv
2025,12,יום חול,2940,רעננה מערב,301,05:38:00,73.0,8.0,from_tlv
2025,12,יום חול,2820,קיסריה פרדס חנה,221,05:38:00,1417.0,16.0,from_tlv
2025,12,שישי,4640,צומת חולון,6616,05:38:00,6.0,2.0,from_tlv
2025,12,יום חול,3700,תל אביב מרכז,300,05:38:00,64.0,75.0,to_tlv
2025,12,יום חול,8600,,100,05:38:00,,,from_tlv
2025,12,שישי,2940,רעננה מערב,6613,05:38:00,10.0,3.0,from_tlv
2025,12,שישי,4660,חולון וולפסון,6611,05:38:00,10.0,2.0,to_tlv
2025,12,שישי,3300,נתניה,6220,05:38:00,23.0,42.0,to_tlv
2025,12,יום חול,1400,קרית מוצקין,10,05:39:00,94.0,365.0,to_tlv
2025,12,יום חול,1300,חוצות מפרץ,151,05:39:00,494.0,203.0,to_tlv
2025,12,יום חול,1820,אחיהוד,441,05:39:00,510.0,0.0,from_tlv
2025,12,יום חול,3700,,611,05:39:00,,,to_tlv
2025,12,שישי,700,קרית חיים,6023,05:39:00,34.0,4.0,from_tlv
2025,12,יום חול,4600,השלום,713,05:39:00,370.0,100.0,to_tlv
2025,12,שישי,680,,6716,05:39:00,,,to_tlv
2025,12,שישי,9650,נתיבות,6609,05:39:00,8.0,2.0,to_tlv
2025,12,שישי,1400,קרית מוצקין,6010,05:39:00,15.0,101.0,to_tlv
2025,12,שישי,5000,לוד,6019,05:40:00,7.0,32.0,to_tlv
2025,12,שישי,9600,שדרות,6618,05:40:00,53.0,1.0,from_tlv
2025,12,שישי,4600,השלום,6715,05:40:00,83.0,7.0,to_tlv
2025,12,יום חול,4600,השלום,611,05:41:00,190.0,64.0,to_tlv
2025,12,שישי,2800,,6221,05:41:00,,,from_tlv
2025,12,יום חול,7320,,22,05:41:00,,,from_tlv
2025,12,יום חול,5000,לוד,953,05:42:00,42.0,110.0,to_tlv
2025,12,יום חול,3700,,429,05:42:00,,,to_tlv
2025,12,יום חול,4250,סגולה,613,05:42:00,141.0,0.0,from_tlv
2025,12,יום חול,8600,,7,05:42:00,,,to_tlv
2025,12,יום חול,8600,"נתב""ג",7,05:42:00,0.0,3889.0,to_tlv
2025,12,יום חול,9650,נתיבות,618,05:42:00,1322.0,10.0,from_tlv
2025,12,שישי,4680,בת ים יוספטל,6611,05:42:00,76.0,9.0,to_tlv
2025,12,שישי,8600,"נתב""ג",6007,05:42:00,0.0,1414.0,to_tlv
2025,12,שישי,4900,תל אביב ההגנה,6616,05:42:00,78.0,104.0,to_tlv
2025,12,יום חול,8600,"נתב""ג",1007,05:42:00,0.0,524.0,to_tlv
2025,12,יום חול,3100,חדרה מערב,12,05:43:00,1295.0,284.0,to_tlv
2025,12,יום חול,2960,רעננה דרום,301,05:43:00,5.0,2.0,from_tlv
2025,12,יום חול,3600,תא אוניברסיטה,300,05:43:00,13.0,28.0,to_tlv
2025,12,יום חול,3500,הרצליה,1220,05:43:00,21.0,46.0,to_tlv
2025,12,יום חול,3500,הרצליה,220,05:43:00,47.0,288.0,to_tlv
2025,12,יום חול,9800,"רשל""צ משה דיין",302,05:43:00,8.0,0.0,from_tlv
2025,12,שישי,1300,חוצות מפרץ,6023,05:43:00,21.0,10.0,to_tlv
2025,12,יום חול,4800,כפר חבד,222,05:43:00,153.0,139.0,from_tlv
2025,12,יום חול,9800,,302,05:43:00,,,from_tlv
2025,12,יום חול,5000,לוד,950,05:43:00,381.0,72.0,from_tlv
2025,12,שישי,2960,רעננה דרום,6613,05:43:00,2.0,3.0,from_tlv
2025,12,שישי,3700,,6845,05:43:00,,,to_tlv
2025,12,יום חול,1220,מרכזית המפרץ/קו החוף,151,05:44:00,1008.0,192.0,from_tlv
2025,12,שישי,5900,אשקלון,6842,05:44:00,21.0,1.0,from_tlv
2025,12,שישי,5000,לוד,6222,05:44:00,94.0,28.0,from_tlv
2025,12,יום חול,1260,עפולה,59,05:45:00,3254.0,13.0,from_tlv
2025,12,יום חול,1400,קרית מוצקין,21,05:45:00,1685.0,57.0,from_tlv
2025,12,יום חול,3100,חדרה מערב,221,05:45:00,4197.0,48.0,from_tlv
2025,12,יום חול,4900,תל אביב ההגנה,713,05:45:00,907.0,120.0,to_tlv
2025,12,יום חול,4600,השלום,429,05:45:00,347.0,6.0,to_tlv
2025,12,יום חול,4690,בת ים קוממיות,302,05:45:00,216.0,0.0,from_tlv
2025,12,יום חול,9000,יבנה מערב,616,05:45:00,597.0,191.0,from_tlv
2025,12,יום חול,9650,נתיבות,609,05:45:00,62.0,9.0,to_tlv
2025,12,שישי,4900,תל אביב ההגנה,6715,05:45:00,237.0,13.0,to_tlv
2025,12,שישי,2820,קיסריה פרדס חנה,6221,05:45:00,70.0,4.0,from_tlv
2025,12,שישי,4600,השלום,6845,05:45:00,7.0,0.0,to_tlv
2025,12,יום חול,4900,תל אביב ההגנה,611,05:45:00,1316.0,47.0,to_tlv
2025,12,שישי,7320,,6022,05:45:00,,,from_tlv
2025,12,יום חול,4900,תל אביב ההגנה,614,05:46:00,476.0,124.0,to_tlv
2025,12,שישי,4690,בת ים קוממיות,6611,05:46:00,13.0,2.0,to_tlv
2025,12,יום חול,5010,רמלה,20,05:46:00,666.0,133.0,from_tlv
