Year,Month,WeekPeriod,train_station_code,StationName,Train_number,Planned_Train_Arrivel_Time,PassengersAscending,PassengersDescending,event_type
2026,2,יום חול,1600,נהריה,8,05:00:00,0.0,201.0,to_tlv
2026,2,יום חול,2800,בנימינה,1010,05:00:00,16.0,50.0,to_tlv
2026,2,שישי,1600,נהריה,6008,05:00:00,0.0,22.0,to_tlv
2026,2,יום חול,8600,,12,05:00:00,,,from_tlv
2026,2,יום חול,5900,,222,05:00:00,,,from_tlv
2026,2,שישי,1600,נהריה,8008,05:00:00,0.0,19.0,to_tlv
2026,2,שישי,2800,בנימינה,8010,05:00:00,0.0,3.0,to_tlv
2026,2,שישי,2800,בנימינה,6010,05:00:00,1.0,7.0,to_tlv
2026,2,שישי,2800,בנימינה,6010,05:00:00,0.0,52.0,to_tlv
2026,2,יום חול,8600,"נתב""ג",709,05:01:00,577.0,118.0,to_tlv
2026,2,שישי,5000,לוד,8218,05:01:00,12.0,0.0,from_tlv
2026,2,שישי,7300,באר שבע צפון,6842,05:01:00,0.0,0.0,from_tlv
2026,2,יום חול,8600,"נתב""ג",9709,05:01:00,22.0,32.0,to_tlv
2026,2,שישי,3600,תא אוניברסיטה,8614,05:01:00,4.0,304.0,to_tlv
2026,2,שישי,4900,תל אביב ההגנה,6220,05:01:00,90.0,0.0,to_tlv
2026,2,שישי,8600,"נתב""ג",6709,05:01:00,272.0,104.0,to_tlv
2026,2,שישי,5800,אשדוד עד הלום,6616,05:02:00,67.0,5.0,from_tlv
2026,2,שישי,3700,תל אביב מרכז,8018,05:02:00,4.0,4.0,to_tlv
2026,2,יום חול,9700,,841,05:02:00,,,to_tlv
2026,2,שישי,2800,בנימינה,6010,05:02:00,0.0,27.0,to_tlv
2026,2,שישי,3600,תא אוניברסיטה,8199,05:02:00,15.0,357.0,to_tlv
2026,2,שישי,5900,,6222,05:03:00,,,from_tlv
2026,2,שישי,3600,תא אוניברסיטה,8120,05:03:00,2.0,121.0,to_tlv
2026,2,שישי,3600,תא אוניברסיטה,8611,05:03:00,3.0,298.0,to_tlv
2026,2,שישי,8600,"נתב""ג",6012,05:03:00,114.0,3.0,from_tlv
2026,2,יום חול,7320,,840,05:04:00,,,from_tlv
2026,2,שישי,4600,השלום,6220,05:04:00,111.0,3.0,to_tlv
2026,2,שישי,2200,בת גלים,8021,05:04:00,3.0,7.0,from_tlv
2026,2,שישי,2200,בת גלים,6021,05:04:00,37.0,3.0,from_tlv
2026,2,יום חול,1400,קרית מוצקין,101,05:05:00,886.0,53.0,from_tlv
2026,2,יום חול,3300,נתניה,7,05:05:00,992.0,111.0,from_tlv
2026,2,יום חול,2300,חוף הכרמל,149,05:05:00,1065.0,6.0,from_tlv
2026,2,יום חול,3300,נתניה,1007,05:05:00,249.0,8.0,from_tlv
2026,2,שישי,8600,,6012,05:05:00,,,from_tlv
2026,2,שישי,3300,נתניה,6007,05:05:00,62.0,2.0,from_tlv
2026,2,שישי,3300,נתניה,8007,05:05:00,0.0,4.0,from_tlv
2026,2,שישי,8550,להבים רהט,6020,05:05:00,19.0,3.0,from_tlv
2026,2,שישי,4900,תל אביב ההגנה,6708,05:06:00,32.0,149.0,to_tlv
2026,2,יום חול,3700,תל אביב מרכז,708,05:07:00,43.0,194.0,to_tlv
2026,2,יום חול,3700,תל אביב מרכז,9708,05:07:00,13.0,12.0,to_tlv
2026,2,שישי,3700,תל אביב מרכז,8199,05:07:00,0.0,34.0,to_tlv
2026,2,שישי,5150,לוד גני אביב,8218,05:07:00,5.0,0.0,from_tlv
2026,2,שישי,4100,בני ברק,8614,05:07:00,0.0,4.0,to_tlv
2026,2,שישי,3600,תא אוניברסיטה,8018,05:07:00,2.0,92.0,to_tlv
2026,2,שישי,3300,נתניה,6007,05:07:00,111.0,0.0,from_tlv
2026,2,יום חול,700,קרית חיים,101,05:08:00,309.0,21.0,from_tlv
2026,2,יום חול,5800,אשדוד עד הלום,222,05:08:00,790.0,32.0,from_tlv
2026,2,שישי,3700,תל אביב מרכז,8611,05:08:00,0.0,12.0,to_tlv
2026,2,שישי,3700,תל אביב מרכז,6220,05:09:00,88.0,5.0,to_tlv
2026,2,שישי,3500,הרצליה,8120,05:10:00,0.0,13.0,to_tlv
2026,2,יום חול,7300,באר שבע צפון,840,05:11:00,8.0,1.0,from_tlv
2026,2,שישי,4600,השלום,6708,05:11:00,55.0,31.0,to_tlv
2026,2,שישי,2300,חוף הכרמל,8021,05:11:00,0.0,9.0,from_tlv
2026,2,שישי,2300,חוף הכרמל,8021,05:11:00,0.0,17.0,from_tlv
2026,2,שישי,5800,אשדוד עד הלום,6222,05:11:00,30.0,2.0,from_tlv
2026,2,שישי,2300,חוף הכרמל,6021,05:11:00,41.0,7.0,from_tlv
2026,2,שישי,7300,באר שבע צפון,6841,05:11:00,0.0,1.0,to_tlv
2026,2,יום חול,1300,חוצות מפרץ,101,05:12:00,441.0,75.0,to_tlv
2026,2,יום חול,3700,תל אביב מרכז,12,05:12:00,264.0,123.0,to_tlv
2026,2,שישי,4100,בני ברק,8018,05:12:00,0.0,2.0,to_tlv
2026,2,יום חול,3500,,613,05:13:00,,,from_tlv
2026,2,שישי,3400,בית יהושע,6007,05:13:00,81.0,0.0,from_tlv
2026,2,יום חול,2500,עתלית,149,05:14:00,351.0,4.0,from_tlv
2026,2,שישי,3600,תא אוניברסיטה,6220,05:14:00,15.0,120.0,to_tlv
2026,2,שישי,9000,יבנה מערב,6616,05:14:00,27.0,6.0,from_tlv
2026,2,שישי,4900,תל אביב ההגנה,6012,05:14:00,80.0,16.0,to_tlv
2026,2,יום חול,1600,,151,05:15:00,,,from_tlv
2026,2,יום חול,7000,,20,05:15:00,,,from_tlv
2026,2,יום חול,7000,קרית גת,20,05:15:00,974.0,11.0,from_tlv
2026,2,שישי,3700,תל אביב מרכז,6708,05:16:00,30.0,67.0,to_tlv
2026,2,שישי,1600,,8023,05:16:00,,,from_tlv
2026,2,שישי,1600,,6023,05:16:00,,,from_tlv
2026,2,יום חול,1220,מרכזית המפרץ/קו החוף,101,05:17:00,503.0,276.0,from_tlv
2026,2,יום חול,3500,הרצליה,9708,05:17:00,0.0,17.0,to_tlv
2026,2,יום חול,3500,הרצליה,7,05:17:00,151.0,269.0,from_tlv
2026,2,יום חול,3500,הרצליה,708,05:17:00,0.0,136.0,to_tlv
2026,2,יום חול,3500,,708,05:17:00,,,to_tlv
2026,2,יום חול,3500,הרצליה,1007,05:17:00,39.0,37.0,from_tlv
2026,2,שישי,3700,,6019,05:17:00,,,to_tlv
2026,2,שישי,9700,אופקים,6842,05:17:00,0.0,0.0,from_tlv
2026,2,שישי,3500,הרצליה,6007,05:17:00,38.0,16.0,from_tlv
2026,2,יום חול,5410,יבנה מזרח,222,05:18:00,308.0,41.0,from_tlv
2026,2,יום חול,7300,באר שבע צפון,841,05:18:00,5.0,22.0,to_tlv
2026,2,שישי,3500,,6007,05:18:00,,,from_tlv
2026,2,יום חול,2300,חוף הכרמל,10,05:19:00,49.0,286.0,to_tlv
2026,2,יום חול,2300,חוף הכרמל,1010,05:19:00,22.0,78.0,to_tlv
2026,2,יום חול,2940,רעננה מערב,613,05:19:00,71.0,2.0,from_tlv
2026,2,יום חול,2940,,613,05:19:00,,,from_tlv
2026,2,יום חול,3700,,953,05:19:00,,,to_tlv
2026,2,שישי,2300,חוף הכרמל,6010,05:19:00,0.0,29.0,to_tlv
2026,2,שישי,4600,השלום,6012,05:19:00,179.0,11.0,to_tlv
2026,2,שישי,2300,חוף הכרמל,8010,05:19:00,0.0,7.0,to_tlv
2026,2,שישי,4900,תל אביב ההגנה,8218,05:19:00,36.0,8.0,to_tlv
2026,2,שישי,400,,8122,05:20:00,,,from_tlv
2026,2,שישי,5900,,6609,05:20:00,,,to_tlv
2026,2,שישי,4600,השלום,6019,05:20:00,39.0,1.0,to_tlv
2026,2,שישי,7320,באר שבע מרכז,6841,05:20:00,0.0,3.0,to_tlv
2026,2,שישי,3500,,8613,05:20:00,,,from_tlv
2026,2,יום חול,3500,הרצליה,12,05:21:00,161.0,113.0,to_tlv
2026,2,שישי,2300,,8010,05:21:00,,,to_tlv
2026,2,שישי,2300,חוף הכרמל,6010,05:21:00,0.0,49.0,to_tlv
2026,2,שישי,3500,הרצליה,6220,05:21:00,0.0,19.0,to_tlv
2026,2,שישי,3500,הרצליה,6220,05:21:00,11.0,38.0,to_tlv
2026,2,שישי,3500,הרצליה,6007,05:21:00,99.0,6.0,from_tlv
2026,2,שישי,3600,תא אוניברסיטה,6708,05:21:00,1.0,246.0,to_tlv
2026,2,יום חול,1500,עכו,151,05:22:00,1220.0,25.0,from_tlv
2026,2,שישי,9800,"רשל""צ משה דיין",6616,05:22:00,39.0,11.0,from_tlv
2026,2,יום חול,4600,השלום,953,05:22:00,31.0,7.0,to_tlv
2026,2,שישי,2500,עתלית,8021,05:22:00,0.0,1.0,from_tlv
2026,2,שישי,2500,עתלית,6021,05:22:00,3.0,2.0,from_tlv
2026,2,שישי,7000,קרית גת,6020,05:22:00,111.0,1.0,from_tlv
2026,2,יום חול,4900,תל אביב ההגנה,220,05:23:00,326.0,1.0,to_tlv
2026,2,יום חול,4900,תל אביב ההגנה,1220,05:23:00,96.0,2.0,to_tlv
2026,2,שישי,3700,,6611,05:23:00,,,to_tlv
2026,2,שישי,5410,יבנה מזרח,6222,05:23:00,6.0,0.0,from_tlv
2026,2,יום חול,2960,רעננה דרום,613,05:24:00,3.0,0.0,from_tlv
2026,2,יום חול,3500,,713,05:24:00,,,from_tlv
2026,2,שישי,3700,תל אביב מרכז,6012,05:24:00,118.0,37.0,to_tlv
2026,2,יום חול,5200,רחובות,222,05:24:00,764.0,195.0,from_tlv
2026,2,שישי,3500,,6715,05:24:00,,,from_tlv
2026,2,שישי,4600,השלום,8218,05:24:00,52.0,4.0,to_tlv
2026,2,שישי,9700,,6618,05:24:00,,,from_tlv
2026,2,יום חול,2100,חיפה מרכז,101,05:25:00,774.0,139.0,from_tlv
2026,2,שישי,1500,עכו,6023,05:25:00,38.0,3.0,from_tlv
2026,2,שישי,4600,השלום,6611,05:25:00,56.0,1.0,to_tlv
2026,2,שישי,1500,עכו,8023,05:25:00,45.0,7.0,from_tlv
2026,2,שישי,2940,רעננה מערב,8613,05:25:00,3.0,1.0,from_tlv
2026,2,יום חול,2800,בנימינה,149,05:26:00,2799.0,224.0,from_tlv
2026,2,יום חול,4600,השלום,1220,05:26:00,21.0,5.0,to_tlv
2026,2,יום חול,4600,השלום,220,05:26:00,62.0,22.0,to_tlv
2026,2,יום חול,5900,,616,05:26:00,,,from_tlv
2026,2,יום חול,4900,תל אביב ההגנה,953,05:26:00,105.0,6.0,to_tlv
2026,2,יום חול,5900,,609,05:26:00,,,to_tlv
2026,2,שישי,4690,בת ים קוממיות,6616,05:26:00,14.0,0.0,from_tlv
2026,2,שישי,300,פאתי מודיעין,8122,05:26:00,27.0,0.0,to_tlv
2026,2,שישי,4900,תל אביב ההגנה,6019,05:26:00,96.0,5.0,to_tlv
2026,2,יום חול,3700,תל אביב מרכז,7,05:27:00,162.0,1260.0,to_tlv
2026,2,יום חול,3700,תל אביב מרכז,1007,05:27:00,46.0,205.0,to_tlv
2026,2,יום חול,6150,,20,05:27:00,,,from_tlv
2026,2,יום חול,7320,באר שבע מרכז,841,05:27:00,0.0,24.0,to_tlv
2026,2,יום חול,9700,אופקים,840,05:27:00,0.0,18.0,from_tlv
2026,2,יום חול,6150,קרית מלאכי,20,05:27:00,296.0,7.0,from_tlv
2026,2,שישי,3700,תל אביב מרכז,6007,05:27:00,43.0,30.0,to_tlv
