Year,Month,WeekPeriod,train_station_code,StationName,Train_number,Planned_Train_Arrivel_Time,PassengersAscending,PassengersDescending,event_type
2026,1,שישי,2300,,8008,04:21:00,,,to_tlv
2026,1,יום חול,3500,הרצליה,5,04:23:00,86.0,56.0,from_tlv
2026,1,יום חול,3500,הרצליה,1005,04:23:00,17.0,7.0,from_tlv
2026,1,שישי,3500,הרצליה,6005,04:23:00,22.0,16.0,from_tlv
2026,1,יום חול,2300,,7,04:26:00,,,from_tlv
2026,1,יום חול,2300,חוף הכרמל,7,04:26:00,425.0,23.0,from_tlv
2026,1,שישי,2300,חוף הכרמל,6007,04:26:00,183.0,4.0,from_tlv
2026,1,שישי,2300,חוף הכרמל,8007,04:26:00,0.0,8.0,from_tlv
2026,1,שישי,1500,עכו,6021,04:27:00,36.0,5.0,from_tlv
2026,1,שישי,1500,עכו,8021,04:27:00,5.0,3.0,from_tlv
2026,1,יום חול,2100,חיפה מרכז,8,04:28:00,29.0,139.0,to_tlv
2026,1,שישי,2100,חיפה מרכז,6008,04:28:00,9.0,45.0,to_tlv
2026,1,שישי,2100,חיפה מרכז,8008,04:28:00,1.0,0.0,to_tlv
2026,1,יום חול,680,ירושלים/יצחק נבון,707,04:29:00,0.0,584.0,to_tlv
2026,1,יום חול,3500,הרצליה,1010,04:29:00,4.0,3.0,to_tlv
2026,1,יום חול,3500,הרצליה,1010,04:29:00,7.0,3.0,to_tlv
2026,1,יום חול,3500,הרצליה,10,04:29:00,64.0,52.0,to_tlv
2026,1,שישי,3500,הרצליה,6010,04:29:00,212.0,15.0,to_tlv
2026,1,שישי,680,ירושלים/יצחק נבון,6707,04:29:00,0.0,280.0,to_tlv
2026,1,יום חול,680,,708,04:32:00,,,to_tlv
2026,1,יום חול,3700,תל אביב מרכז,5,04:32:00,103.0,260.0,to_tlv
2026,1,יום חול,3700,תל אביב מרכז,1005,04:32:00,20.0,31.0,to_tlv
2026,1,שישי,3700,תל אביב מרכז,6005,04:32:00,35.0,91.0,to_tlv
2026,1,שישי,680,,6708,04:33:00,,,to_tlv
2026,1,יום חול,1400,קרית מוצקין,8,04:39:00,35.0,175.0,to_tlv
2026,1,שישי,1400,קרית מוצקין,6021,04:39:00,22.0,1.0,from_tlv
2026,1,שישי,1400,קרית מוצקין,8021,04:39:00,4.0,0.0,from_tlv
2026,1,שישי,1400,קרית מוצקין,6008,04:39:00,9.0,50.0,to_tlv
2026,1,שישי,1400,,6021,04:39:00,,,from_tlv
2026,1,שישי,1400,קרית מוצקין,8008,04:39:00,3.0,2.0,to_tlv
2026,1,יום חול,3500,,709,04:40:00,,,from_tlv
2026,1,יום חול,3500,,9709,04:40:00,,,from_tlv
2026,1,שישי,3500,,6709,04:40:00,,,from_tlv
2026,1,יום חול,3300,נתניה,1010,04:41:00,7.0,15.0,to_tlv
2026,1,יום חול,3300,נתניה,10,04:41:00,29.0,146.0,to_tlv
2026,1,יום חול,7320,,20,04:41:00,,,from_tlv
2026,1,שישי,3300,נתניה,6010,04:41:00,15.0,124.0,to_tlv
2026,1,יום חול,3300,נתניה,1010,04:42:00,4.0,18.0,to_tlv
2026,1,שישי,700,קרית חיים,6021,04:43:00,9.0,0.0,from_tlv
2026,1,שישי,700,קרית חיים,8021,04:43:00,0.0,1.0,from_tlv
2026,1,יום חול,2800,,7,04:45:00,,,from_tlv
2026,1,יום חול,2800,בנימינה,7,04:45:00,547.0,25.0,from_tlv
2026,1,שישי,7320,,6020,04:45:00,,,from_tlv
2026,1,שישי,2800,בנימינה,6007,04:45:00,147.0,4.0,from_tlv
2026,1,יום חול,2800,,1007,04:47:00,,,from_tlv
2026,1,יום חול,3700,תל אביב מרכז,9709,04:47:00,26.0,7.0,to_tlv
2026,1,יום חול,8600,"נתב""ג",5,04:47:00,0.0,1379.0,to_tlv
2026,1,שישי,3700,תל אביב מרכז,6709,04:47:00,99.0,6.0,to_tlv
2026,1,יום חול,3700,תל אביב מרכז,709,04:47:00,201.0,17.0,to_tlv
2026,1,יום חול,8600,"נתב""ג",1005,04:47:00,0.0,152.0,to_tlv
2026,1,שישי,1300,חוצות מפרץ,8021,04:47:00,0.0,1.0,to_tlv
2026,1,שישי,2800,,6007,04:47:00,,,from_tlv
2026,1,שישי,1300,חוצות מפרץ,6021,04:47:00,3.0,5.0,to_tlv
2026,1,שישי,8600,"נתב""ג",6005,04:47:00,0.0,583.0,to_tlv
2026,1,יום חול,1220,מרכזית המפרץ/קו החוף,149,04:48:00,395.0,1.0,from_tlv
2026,1,יום חול,1600,,101,04:48:00,,,from_tlv
2026,1,יום חול,7300,באר שבע צפון,20,04:48:00,805.0,1.0,from_tlv
2026,1,יום חול,7300,,20,04:48:00,,,from_tlv
2026,1,יום חול,1500,עכו,8,04:49:00,35.0,261.0,to_tlv
2026,1,שישי,1500,עכו,8008,04:49:00,2.0,6.0,to_tlv
2026,1,שישי,1500,עכו,6008,04:49:00,4.0,47.0,to_tlv
2026,1,יום חול,3100,חדרה מערב,10,04:51:00,46.0,113.0,to_tlv
2026,1,יום חול,3100,חדרה מערב,1010,04:51:00,6.0,14.0,to_tlv
2026,1,שישי,3100,חדרה מערב,6010,04:51:00,19.0,87.0,to_tlv
2026,1,שישי,1220,מרכזית המפרץ/קו החוף,8021,04:51:00,0.0,1.0,from_tlv
2026,1,שישי,1220,מרכזית המפרץ/קו החוף,6021,04:51:00,40.0,10.0,from_tlv
2026,1,שישי,8600,"נתב""ג",6708,04:53:00,137.0,74.0,from_tlv
2026,1,יום חול,8600,"נתב""ג",708,04:53:00,170.0,326.0,from_tlv
2026,1,שישי,7300,באר שבע צפון,6020,04:53:00,62.0,0.0,from_tlv
2026,1,יום חול,2100,חיפה מרכז,149,04:54:00,532.0,6.0,from_tlv
2026,1,יום חול,3100,חדרה מערב,1010,04:54:00,8.0,10.0,to_tlv
2026,1,שישי,5900,,6616,04:54:00,,,from_tlv
2026,1,שישי,7320,,6842,04:54:00,,,from_tlv
2026,1,יום חול,9650,,841,04:54:00,,,to_tlv
2026,1,יום חול,1500,,101,04:55:00,,,from_tlv
2026,1,יום חול,1500,עכו,101,04:55:00,1965.0,22.0,from_tlv
2026,1,יום חול,3100,חדרה מערב,7,04:55:00,736.0,36.0,from_tlv
2026,1,יום חול,3100,,7,04:55:00,,,from_tlv
2026,1,יום חול,3100,חדרה מערב,1007,04:55:00,223.0,1.0,from_tlv
2026,1,יום חול,8600,,9708,04:55:00,,,from_tlv
2026,1,שישי,9700,,6841,04:55:00,,,to_tlv
2026,1,שישי,3100,חדרה מערב,6007,04:55:00,140.0,2.0,from_tlv
2026,1,יום חול,2200,בת גלים,149,04:59:00,284.0,2.0,from_tlv
2026,1,שישי,2100,חיפה מרכז,6021,04:59:00,35.0,12.0,from_tlv
2026,1,שישי,2100,חיפה מרכז,8021,04:59:00,2.0,1.0,from_tlv
2026,1,יום חול,8550,להבים רהט,20,04:59:00,381.0,35.0,from_tlv
2026,1,יום חול,1600,נהריה,8,05:00:00,0.0,189.0,to_tlv
2026,1,יום חול,2800,בנימינה,1010,05:00:00,5.0,20.0,to_tlv
2026,1,יום חול,2800,בנימינה,10,05:00:00,42.0,273.0,to_tlv
2026,1,יום חול,5900,,222,05:00:00,,,from_tlv
2026,1,שישי,1600,נהריה,8008,05:00:00,0.0,8.0,to_tlv
2026,1,שישי,2800,בנימינה,6010,05:00:00,2.0,95.0,to_tlv
2026,1,שישי,2800,בנימינה,6010,05:00:00,0.0,48.0,to_tlv
2026,1,יום חול,8600,,12,05:00:00,,,from_tlv
2026,1,שישי,1600,נהריה,6008,05:00:00,0.0,73.0,to_tlv
2026,1,יום חול,8600,"נתב""ג",9709,05:01:00,9.0,38.0,to_tlv
2026,1,יום חול,9700,אופקים,841,05:01:00,0.0,4.0,to_tlv
2026,1,שישי,8600,"נתב""ג",6709,05:01:00,251.0,41.0,to_tlv
2026,1,יום חול,8600,"נתב""ג",709,05:01:00,505.0,106.0,to_tlv
2026,1,שישי,7300,באר שבע צפון,6842,05:01:00,3.0,0.0,from_tlv
2026,1,שישי,4900,תל אביב ההגנה,6220,05:01:00,76.0,2.0,to_tlv
2026,1,שישי,5800,אשדוד עד הלום,6616,05:02:00,53.0,5.0,from_tlv
2026,1,יום חול,9700,,841,05:02:00,,,to_tlv
2026,1,שישי,5900,,6222,05:03:00,,,from_tlv
2026,1,שישי,2200,בת גלים,6021,05:04:00,36.0,8.0,from_tlv
2026,1,יום חול,7320,,840,05:04:00,,,from_tlv
2026,1,שישי,4600,השלום,6220,05:04:00,74.0,2.0,to_tlv
2026,1,שישי,2200,בת גלים,8021,05:04:00,0.0,1.0,from_tlv
2026,1,יום חול,1400,,101,05:05:00,,,from_tlv
2026,1,יום חול,1400,קרית מוצקין,101,05:05:00,863.0,64.0,from_tlv
2026,1,יום חול,2300,חוף הכרמל,149,05:05:00,1170.0,9.0,from_tlv
2026,1,יום חול,3300,,7,05:05:00,,,from_tlv
2026,1,יום חול,2800,בנימינה,1010,05:05:00,11.0,16.0,to_tlv
2026,1,יום חול,3300,נתניה,1007,05:05:00,303.0,11.0,from_tlv
2026,1,יום חול,3300,נתניה,7,05:05:00,878.0,139.0,from_tlv
2026,1,שישי,8550,להבים רהט,6020,05:05:00,13.0,4.0,from_tlv
2026,1,שישי,8600,,6012,05:05:00,,,from_tlv
2026,1,שישי,3300,נתניה,6007,05:05:00,191.0,6.0,from_tlv
2026,1,שישי,8550,להבים רהט,6020,05:06:00,13.0,0.0,from_tlv
2026,1,שישי,4900,תל אביב ההגנה,6708,05:06:00,9.0,119.0,to_tlv
2026,1,יום חול,3700,תל אביב מרכז,708,05:07:00,27.0,236.0,to_tlv
2026,1,יום חול,3700,תל אביב מרכז,9708,05:07:00,5.0,25.0,to_tlv
2026,1,יום חול,700,קרית חיים,101,05:08:00,299.0,23.0,from_tlv
2026,1,יום חול,5800,אשדוד עד הלום,222,05:08:00,822.0,19.0,from_tlv
2026,1,שישי,3700,תל אביב מרכז,6220,05:09:00,77.0,2.0,to_tlv
2026,1,יום חול,7300,באר שבע צפון,840,05:11:00,13.0,0.0,from_tlv
2026,1,שישי,2300,חוף הכרמל,8021,05:11:00,0.0,11.0,from_tlv
2026,1,שישי,7300,באר שבע צפון,6841,05:11:00,0.0,1.0,to_tlv
2026,1,שישי,2300,חוף הכרמל,6021,05:11:00,44.0,11.0,from_tlv
2026,1,שישי,5800,אשדוד עד הלום,6222,05:11:00,21.0,3.0,from_tlv
2026,1,שישי,4600,השלום,6708,05:11:00,3.0,34.0,to_tlv
2026,1,יום חול,1300,חוצות מפרץ,101,05:12:00,405.0,70.0,to_tlv
2026,1,יום חול,3700,תל אביב מרכז,12,05:12:00,316.0,139.0,to_tlv
2026,1,יום חול,3500,,613,05:13:00,,,from_tlv
2026,1,יום חול,2500,עתלית,149,05:14:00,411.0,2.0,from_tlv
2026,1,שישי,3600,תא אוניברסיטה,6220,05:14:00,7.0,6.0,to_tlv
2026,1,שישי,4900,תל אביב ההגנה,6012,05:14:00,67.0,43.0,to_tlv
2026,1,שישי,9000,יבנה מערב,6616,05:14:00,15.0,6.0,from_tlv
2026,1,יום חול,1600,,151,05:15:00,,,from_tlv
2026,1,יום חול,7000,קרית גת,20,05:15:00,1010.0,30.0,from_tlv
2026,1,שישי,9000,,6616,05:15:00,,,from_tlv
2026,1,שישי,3700,תל אביב מרכז,6708,05:16:00,2.0,90.0,to_tlv
2026,1,שישי,1600,,6023,05:16:00,,,from_tlv
2026,1,שישי,1600,,8023,05:16:00,,,from_tlv
2026,1,יום חול,1220,מרכזית המפרץ/קו החוף,101,05:17:00,561.0,262.0,from_tlv
2026,1,יום חול,3500,הרצליה,708,05:17:00,0.0,137.0,to_tlv
2026,1,יום חול,3500,הרצליה,1007,05:17:00,26.0,35.0,from_tlv
2026,1,יום חול,3500,הרצליה,9708,05:17:00,0.0,17.0,to_tlv
2026,1,יום חול,3500,,7,05:17:00,,,from_tlv
2026,1,יום חול,3500,הרצליה,7,05:17:00,119.0,246.0,from_tlv
2026,1,שישי,9700,אופקים,6842,05:17:00,1.0,4.0,from_tlv
2026,1,שישי,3500,הרצליה,6007,05:17:00,58.0,37.0,from_tlv
2026,1,שישי,3700,,6019,05:17:00,,,to_tlv
2026,1,שישי,9700,אופקים,6842,05:17:00,0.0,2.0,from_tlv
2026,1,יום חול,5410,יבנה מזרח,222,05:18:00,339.0,45.0,from_tlv
2026,1,יום חול,5410,,222,05:18:00,,,from_tlv
2026,1,יום חול,7300,באר שבע צפון,841,05:18:00,0.0,13.0,to_tlv
2026,1,יום חול,2300,חוף הכרמל,10,05:19:00,48.0,341.0,to_tlv
2026,1,יום חול,2300,,1010,05:19:00,,,to_tlv
2026,1,יום חול,2300,חוף הכרמל,1010,05:19:00,6.0,14.0,to_tlv
2026,1,יום חול,2940,רעננה מערב,613,05:19:00,86.0,3.0,from_tlv
2026,1,שישי,2300,חוף הכרמל,6010,05:19:00,13.0,139.0,to_tlv
2026,1,שישי,4600,השלום,6012,05:19:00,97.0,14.0,to_tlv
2026,1,יום חול,3700,,953,05:19:00,,,to_tlv
2026,1,שישי,5900,,6843,05:19:00,,,to_tlv
2026,1,שישי,4600,השלום,6019,05:20:00,78.0,2.0,to_tlv
2026,1,שישי,7320,באר שבע מרכז,6841,05:20:00,0.0,2.0,to_tlv
2026,1,שישי,5900,,6609,05:20:00,,,to_tlv
2026,1,יום חול,3500,הרצליה,12,05:21:00,123.0,118.0,to_tlv
2026,1,יום חול,3500,,12,05:21:00,,,to_tlv
2026,1,שישי,3600,תא אוניברסיטה,6708,05:21:00,0.0,12.0,to_tlv
2026,1,שישי,2300,,8010,05:21:00,,,to_tlv
2026,1,שישי,3500,הרצליה,6220,05:21:00,25.0,47.0,to_tlv
2026,1,יום חול,1500,עכו,151,05:22:00,1249.0,29.0,from_tlv
2026,1,שישי,7000,קרית גת,6020,05:22:00,121.0,1.0,from_tlv
2026,1,שישי,9800,"רשל""צ משה דיין",6616,05:22:00,19.0,7.0,from_tlv
2026,1,יום חול,4600,השלום,953,05:22:00,44.0,1.0,to_tlv
2026,1,שישי,2500,עתלית,6021,05:22:00,14.0,0.0,from_tlv
2026,1,יום חול,4900,תל אביב ההגנה,220,05:23:00,420.0,1.0,to_tlv
2026,1,שישי,5410,יבנה מזרח,6222,05:23:00,11.0,1.0,from_tlv
2026,1,יום חול,4900,,220,05:23:00,,,to_tlv
2026,1,יום חול,4900,תל אביב ההגנה,1220,05:23:00,108.0,1.0,to_tlv
2026,1,שישי,3700,,6611,05:23:00,,,to_tlv
2026,1,יום חול,2960,רעננה דרום,613,05:24:00,10.0,1.0,from_tlv
2026,1,יום חול,3500,,713,05:24:00,,,from_tlv
2026,1,יום חול,5200,רחובות,222,05:24:00,718.0,224.0,from_tlv
2026,1,שישי,3500,,6715,05:24:00,,,from_tlv
2026,1,שישי,3700,תל אביב מרכז,6012,05:24:00,117.0,40.0,to_tlv
2026,1,שישי,9700,,6618,05:24:00,,,from_tlv
2026,1,יום חול,2100,חיפה מרכז,101,05:25:00,858.0,141.0,from_tlv
2026,1,יום חול,2300,חוף הכרמל,1010,05:25:00,11.0,29.0,to_tlv
2026,1,שישי,1500,עכו,8023,05:25:00,25.0,2.0,from_tlv
2026,1,שישי,4600,השלום,6611,05:25:00,63.0,0.0,to_tlv
2026,1,שישי,1500,עכו,6023,05:25:00,170.0,8.0,from_tlv
2026,1,שישי,9650,נתיבות,6842,05:25:00,2.0,1.0,from_tlv
2026,1,יום חול,2800,בנימינה,149,05:26:00,2858.0,176.0,from_tlv
2026,1,יום חול,2800,,149,05:26:00,,,from_tlv
2026,1,יום חול,4600,השלום,1220,05:26:00,27.0,6.0,to_tlv
2026,1,יום חול,5900,,616,05:26:00,,,from_tlv
2026,1,יום חול,4600,השלום,220,05:26:00,130.0,25.0,to_tlv
2026,1,יום חול,5900,,609,05:26:00,,,to_tlv
2026,1,יום חול,4900,תל אביב ההגנה,953,05:26:00,50.0,2.0,to_tlv
2026,1,שישי,4690,בת ים קוממיות,6616,05:26:00,14.0,0.0,from_tlv
2026,1,שישי,4900,תל אביב ההגנה,6019,05:26:00,108.0,3.0,to_tlv
2026,1,יום חול,3700,,7,05:27:00,,,to_tlv
2026,1,יום חול,3700,תל אביב מרכז,7,05:27:00,192.0,1177.0,to_tlv
2026,1,יום חול,3700,תל אביב מרכז,1007,05:27:00,58.0,222.0,to_tlv
2026,1,יום חול,7320,באר שבע מרכז,841,05:27:00,0.0,36.0,to_tlv
2026,1,יום חול,6150,קרית מלאכי,20,05:27:00,299.0,6.0,from_tlv
2026,1,יום חול,9700,אופקים,840,05:27:00,0.0,5.0,from_tlv
2026,1,שישי,3700,תל אביב מרכז,6007,05:27:00,70.0,103.0,to_tlv
2026,1,יום חול,9700,אופקים,840,05:27:00,0.0,25.0,from_tlv
2026,1,יום חול,2100,חיפה מרכז,1010,05:28:00,10.0,32.0,to_tlv
2026,1,יום חול,2100,חיפה מרכז,10,05:28:00,76.0,276.0,to_tlv
2026,1,יום חול,1600,,21,05:28:00,,,from_tlv
2026,1,שישי,2100,חיפה מרכז,8010,05:28:00,2.0,0.0,to_tlv
2026,1,יום חול,9200,הוד השרון,613,05:28:00,158.0,0.0,from_tlv
2026,1,שישי,2100,חיפה מרכז,6010,05:28:00,21.0,81.0,to_tlv
2026,1,שישי,3500,הרצליה,6708,05:28:00,0.0,108.0,to_tlv
2026,1,יום חול,680,ירושלים/יצחק נבון,709,05:29:00,0.0,697.0,to_tlv
2026,1,שישי,680,ירושלים/יצחק נבון,6709,05:29:00,0.0,339.0,to_tlv
2026,1,יום חול,4900,תל אביב ההגנה,300,05:29:00,189.0,11.0,to_tlv
2026,1,יום חול,4900,,300,05:29:00,,,to_tlv
2026,1,שישי,3400,בית יהושע,6220,05:29:00,1.0,37.0,to_tlv
2026,1,שישי,4680,בת ים יוספטל,6616,05:29:00,70.0,12.0,from_tlv
2026,1,שישי,3600,תא אוניברסיטה,6012,05:29:00,11.0,5.0,to_tlv
2026,1,יום חול,2200,בת גלים,101,05:30:00,452.0,245.0,from_tlv
2026,1,יום חול,3600,תא אוניברסיטה,713,05:30:00,156.0,51.0,to_tlv
2026,1,יום חול,3700,תל אביב מרכז,1220,05:30:00,38.0,5.0,to_tlv
2026,1,יום חול,3700,תל אביב מרכז,220,05:30:00,139.0,59.0,to_tlv
2026,1,יום חול,5300,באר יעקב,222,05:30:00,452.0,9.0,from_tlv
2026,1,שישי,9600,שדרות,6609,05:30:00,5.0,4.0,to_tlv
2026,1,שישי,4900,תל אביב ההגנה,6611,05:30:00,194.0,0.0,to_tlv
2026,1,שישי,3600,תא אוניברסיטה,6715,05:30:00,39.0,3.0,to_tlv
2026,1,יום חול,1280,,59,05:31:00,,,from_tlv
2026,1,שישי,5200,רחובות,6222,05:31:00,51.0,7.0,from_tlv
2026,1,שישי,9650,נתיבות,6618,05:31:00,53.0,0.0,from_tlv
2026,1,יום חול,8700,כפר סבא,613,05:31:00,250.0,6.0,from_tlv
2026,1,יום חול,1840,,441,05:32:00,,,from_tlv
2026,1,יום חול,1400,קרית מוצקין,151,05:32:00,924.0,77.0,from_tlv
2026,1,יום חול,4600,,300,05:33:00,,,to_tlv
2026,1,יום חול,4600,השלום,300,05:33:00,28.0,21.0,to_tlv
2026,1,יום חול,3300,נתניה,12,05:33:00,747.0,301.0,to_tlv
2026,1,יום חול,3500,,301,05:33:00,,,from_tlv
2026,1,שישי,3310,נתניה קריית ספיר,6220,05:33:00,0.0,5.0,to_tlv
2026,1,שישי,9600,שדרות,6843,05:33:00,3.0,0.0,to_tlv
2026,1,שישי,5200,,6222,05:33:00,,,from_tlv
2026,1,שישי,3500,,6613,05:33:00,,,from_tlv
2026,1,יום חול,2800,,221,05:34:00,,,from_tlv
2026,1,יום חול,5200,,950,05:34:00,,,from_tlv
2026,1,שישי,4660,חולון וולפסון,6616,05:34:00,27.0,9.0,from_tlv
2026,1,יום חול,5200,רחובות,950,05:34:00,49.0,0.0,from_tlv
2026,1,יום חול,5800,אשדוד עד הלום,616,05:34:00,953.0,177.0,from_tlv
2026,1,יום חול,680,,710,05:35:00,,,to_tlv
2026,1,יום חול,2100,חיפה מרכז,1010,05:35:00,11.0,23.0,to_tlv
2026,1,יום חול,700,קרית חיים,151,05:35:00,312.0,11.0,from_tlv
2026,1,יום חול,1500,עכו,21,05:35:00,1537.0,30.0,from_tlv
2026,1,יום חול,1840,,441,05:35:00,,,from_tlv
2026,1,יום חול,3700,תל אביב מרכז,713,05:35:00,533.0,78.0,to_tlv
2026,1,יום חול,3600,תא אוניברסיטה,220,05:35:00,9.0,71.0,to_tlv
2026,1,יום חול,3600,תא אוניברסיטה,1220,05:35:00,6.0,21.0,to_tlv
2026,1,שישי,1400,קרית מוצקין,6023,05:35:00,55.0,14.0,from_tlv
2026,1,יום חול,9700,,618,05:35:00,,,from_tlv
2026,1,שישי,4640,צומת חולון,6611,05:35:00,5.0,1.0,to_tlv
2026,1,שישי,1400,קרית מוצקין,8023,05:35:00,4.0,3.0,from_tlv
2026,1,יום חול,9650,נתיבות,840,05:35:00,0.0,1.0,from_tlv
2026,1,שישי,3700,תל אביב מרכז,6715,05:35:00,121.0,4.0,to_tlv
2026,1,יום חול,2300,חוף הכרמל,101,05:36:00,2366.0,284.0,from_tlv
2026,1,יום חול,6900,מזכרת בתיה,20,05:36:00,479.0,9.0,from_tlv
2026,1,שישי,2800,בנימינה,6021,05:36:00,68.0,13.0,from_tlv
2026,1,יום חול,9600,שדרות,609,05:36:00,36.0,6.0,to_tlv
2026,1,יום חול,5000,לוד,222,05:36:00,898.0,555.0,from_tlv
2026,1,יום חול,6900,,20,05:36:00,,,from_tlv
2026,1,שישי,5300,באר יעקב,6222,05:37:00,37.0,6.0,from_tlv
2026,1,יום חול,5150,לוד גני אביב,953,05:37:00,22.0,30.0,to_tlv
2026,1,שישי,3500,הרצליה,6012,05:37:00,67.0,32.0,to_tlv
2026,1,שישי,6150,קרית מלאכי,6020,05:37:00,28.0,7.0,from_tlv
2026,1,יום חול,8800,ראש העין צפון,613,05:37:00,618.0,2.0,from_tlv
2026,1,יום חול,2820,קיסריה פרדס חנה,221,05:38:00,1356.0,17.0,from_tlv
2026,1,יום חול,3700,,300,05:38:00,,,to_tlv
2026,1,יום חול,2940,רעננה מערב,301,05:38:00,67.0,7.0,from_tlv
2026,1,יום חול,3700,תל אביב מרכז,300,05:38:00,40.0,67.0,to_tlv
2026,1,שישי,3300,נתניה,6220,05:38:00,27.0,79.0,to_tlv
2026,1,יום חול,8600,"נתב""ג",100,05:38:00,69.0,0.0,from_tlv
2026,1,שישי,4660,חולון וולפסון,6611,05:38:00,15.0,4.0,to_tlv
2026,1,יום חול,8600,,100,05:38:00,,,from_tlv
2026,1,שישי,2940,רעננה מערב,6613,05:38:00,12.0,5.0,from_tlv
2026,1,שישי,4640,צומת חולון,6616,05:38:00,8.0,1.0,from_tlv
2026,1,שישי,9600,שדרות,6842,05:38:00,1.0,0.0,from_tlv
2026,1,שישי,2800,,6021,05:38:00,,,from_tlv
2026,1,יום חול,1300,חוצות מפרץ,151,05:39:00,427.0,157.0,to_tlv
2026,1,יום חול,1400,קרית מוצקין,10,05:39:00,71.0,257.0,to_tlv
2026,1,יום חול,1400,קרית מוצקין,1010,05:39:00,9.0,25.0,to_tlv
2026,1,יום חול,1820,אחיהוד,441,05:39:00,218.0,0.0,from_tlv
2026,1,יום חול,3700,,611,05:39:00,,,to_tlv
2026,1,שישי,700,קרית חיים,8023,05:39:00,3.0,0.0,from_tlv
